ID,Category,AboutProduct,Price,Reviews,Color,ProdTitle,Stars,Size
AM5177,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium,$44.00 ,8 customer reviews,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,4.7 out of 5 stars, 0.3 ounces 
AM5178,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 Light 1.35 oz,$22.99 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Dark 1.35 oz,, 1.6 ounces 
AM5179,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,$78.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz by USA,,
AM5180,Beauty,"Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,1.3 oz",$50.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,,
AM5181,,International Shipping World Wide 14-29 Day New Package,$39.99 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Medium 40ml/1.35oz,,
AM5182,Beauty,BB Cream Broad Spectrum SPF 35 - # Fair -,$44.00 ,2 customer reviews,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Fair 1.35 oz,5.0 out of 5 stars, 0.3 ounces 
AM5183,Beauty,"Bobbi Brown BB Cream Broad Spectrum SPF 35,Shade: Fair,Size: 0.5 oz/15 ml, travel size",$21.45 ,5 customer reviews,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Fair .5 Fl. Oz (Travel Size),4.7 out of 5 stars, 9.6 ounces 
AM5184,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Light - 40ml/1.35oz,$78.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Fair - 40ml/1.35oz by Bobbi Brown,,
AM5185,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Fair - 40ml/1.3oz. (BNIB),$60.46 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Fair - 40ml/1.35oz,, 2 pounds 
AM5186,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Fair - 40ml/1.35oz,$78.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Fair - 40ml/1.35oz by Bobbi Brown,,
AM5187,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium,$44.00 ,8 customer reviews,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,4.7 out of 5 stars, 0.3 ounces 
AM5188,Beauty,"Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,1.3 oz",$50.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,,
AM5189,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,$78.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz by USA,,
AM5190,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium,$44.00 ,8 customer reviews,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,4.7 out of 5 stars, 0.3 ounces 
AM5191,"Health & Personal Care,Health & Personal Care","Bobbi Brown BB Cream Broad Spectrum SPF 35,1.35 oz / 40 ml,New in Box",$43.99 ,"22 customer reviews,22 customer reviews",,Bobbi Brown BB Cream Broad Spectrum SPF 35 02 Light,"4.3 out of 5 stars,4.3 out of 5 stars"," 2.4 ounces , 2.4 ounces "
AM5192,Beauty,"Bobbi Brown BB Cream Broad Spectrum SPF 35,1.35 oz / 40 ml,New in Box",$33.50 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Light - 40ml/1.35oz,, 0.3 ounces 
AM5193,Beauty,BB Cream Broad Spectrum SPF 35 - # Fair -,$44.00 ,2 customer reviews,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Fair 1.35 oz,5.0 out of 5 stars, 0.3 ounces 
AM5194,Beauty,BB Cream Broad Spectrum SPF 35 - # Extra Light -,$44.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Extra Light 1.35 oz,, 2.4 ounces 
AM5195,Beauty,BB Cream Broad Spectrum SPF 35 - # Natural -,$56.00 ,1 customer review,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Natural 1.35 oz,5.0 out of 5 stars, 2.4 ounces 
AM5196,Beauty,,$60.84 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Extra Light - 40ml/1.35oz,, 2 pounds 
AM5197,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 Light 1.35 oz,$22.99 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Dark 1.35 oz,, 1.6 ounces 
AM5198,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Fair - 40ml/1.3oz. (BNIB),$60.46 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Fair - 40ml/1.35oz,, 2 pounds 
AM5199,,"NO BOX,Bobbi Brown BB cream SPF 35,medium color .5oz / 15ml",$30.49 ,,,Bobbi Brown Bb Cream Broad Spectrum SPF 35 Medium .5oz / 15ml Travel Size to Go,,
AM5200,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Light - 40ml/1.35oz,$78.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Fair - 40ml/1.35oz by Bobbi Brown,,
AM5201,,This beauty product is 100% original.,$52.08 ,,,BB Cream Broad Spectrum SPF 35 - # Light 40ml/1.35oz,,
AM5202,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium,$44.00 ,8 customer reviews,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,4.7 out of 5 stars, 0.3 ounces 
AM5203,Beauty,BB Cream Broad Spectrum SPF 35 - # Natural -,$56.00 ,1 customer review,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Natural 1.35 oz,5.0 out of 5 stars, 2.4 ounces 
AM5204,,"1,3 oz,By Bobbi Brown",$53.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Rich 1.35 oz,, 7.2 ounces 
AM5205,Beauty,"This multitasking cream moisturizes, perfects, and protects-instantly and over time,An all-in-one moisturizer, treatment, and foundation with SPF protection.,Color : Medium,Size : .5 fl. oz / 15 ml (deluxe travel size)",$30.00 ,2 customer reviews,,Bobbi Brown BB Cream Broad Spectrum SPF 35 MEDIUM .5 fl. oz (Travel Size) NEW!,4.5 out of 5 stars, 0.3 ounces 
AM5206,Beauty,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium 1.35 oz,$39.97 ,1 customer review,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium 1.35 oz,5.0 out of 5 stars, 3.2 ounces 
AM5207,,"NO BOX,Bobbi Brown BB cream SPF 35,medium color",$45.45 ,,,Bobbi Brown Bb Cream Broad Spectrum SPF 35 Light 1.35g/40ml Full Size,,
AM5208,,"NO BOX,Bobbi Brown BB cream SPF 35,medium color .5oz / 15ml",$30.49 ,,,Bobbi Brown Bb Cream Broad Spectrum SPF 35 Medium .5oz / 15ml Travel Size to Go,,
AM5209,Beauty,"Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,1.3 oz",$50.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,,
AM5210,,"NO BOX,Bobbi Brown BB cream SPF 35,medium color",$45.45 ,,,Bobbi Brown Bb Cream Broad Spectrum SPF 35 Light 1.35g/40ml Full Size,,
AM5211,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Light - 40ml/1.3oz. (BNIB),$74.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 02 Light,,
AM5212,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Light - 40ml/1.3oz. (BNIB),$65.81 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Light 40ml/1.35oz,," 2 pounds , 2 pounds "
AM5213,,3 Pack,$234.00 ,,,Bobbi Brown by Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Medium --40ml/1.35oz (Package of 3),,
AM5214,,4 Pack,$312.00 ,,,Bobbi Brown by Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Medium --40ml/1.35oz (Package of 4),,
AM5215,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz,$78.00 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 Medium to Dark 1.35 oz by USA,,
AM5216,,International Shipping World Wide 14-29 Day New Package,$39.99 ,,,Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Medium 40ml/1.35oz,,
AM5217,,,$78.00 ,,,Bb Cream Broad Spectrum SPF 35 - # Medium 40ml/1.35oz 1ea,,
AM5218,,2 Pack,$158.00 ,,,Bobbi Brown by Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Medium --40ml/1.35oz (Package of 2),,
AM5219,,5 Pack,$398.00 ,,,Bobbi Brown by Bobbi Brown BB Cream Broad Spectrum SPF 35 - # Medium --40ml/1.35oz (Package of 5),,
AM5220,Beauty,"High Lengths Mascara - # 01 Black was launched by the design house of Clinique,0.24 Ounce Mascara,It is recommended for casual wear",$25.49 ,11 customer reviews,,"Clinique High Lengths Mascara Black for Women, 0.24 Ounce",4.2 out of 5 stars, 0.3 ounces 
AM5221,Beauty,"Clinique High Lengths Mascara in Black 01,5 Ml / 0.17 Oz, travel size,no box",$9.95 ,16 customer reviews,,"Clinique High Lengths Mascara in Black 01, 5 Ml / 0.17 Oz",4.1 out of 5 stars, 0.3 ounces 
AM5222,Beauty,"Clinique High Lengths Mascara 02 Black/Brown: Buy Clinique Mascaras - Clinique High Lengths Mascara: Stretch limp, lifeless lashes to lengths beyond wildest expectation Eyes look noticeably wider and fully energized Curved, fine-toothed comb finds the tiniest lashes and brings them out of hiding Ophthalmologist tested and appropriate for sensitive eyesDetails provided by Clinique,Color: Brown,Type: Mascara",$33.03 ,2 customer reviews,,Clinique High Lengths Mascara 02 Black/Brown,5.0 out of 5 stars, 0.3 ounces 
AM5223,Beauty,"High Impact Mascara - 01 Black by Clinique for Women - 0.28 oz Mascara.,A multi-benefits mascara that brings striking effect.,Adds maximum volume & length to lashes.,Gives rich, intense color for long wearing.,Specially designed brush thicken lashes while combing for separation.",$22.99 ,54 customer reviews,,High Impact Mascara 01 Black Clinique For Women 0.28 Oz Giving Rich Intense Color Long Wearing,4.4 out of 5 stars, 1 ounces 
AM5224,Beauty,"Clinique High Lengths Mascara 02 Black/Brown: Buy Clinique Mascaras - Clinique High Lengths Mascara: Stretch limp, lifeless lashes to lengths beyond wildest expectation Eyes look noticeably wider and fully energized Curved, fine-toothed comb finds the tiniest lashes and brings them out of hiding Ophthalmologist tested and appropriate for sensitive eyesDetails provided by Clinique,Color: Brown,Type: Mascara",$33.03 ,2 customer reviews,,Clinique High Lengths Mascara 02 Black/Brown,5.0 out of 5 stars, 0.3 ounces 
AM5225,Beauty,"Clinique High Impact Mascara Dramatic Lashes On Contact 01 Black,Kicks up the volume and length of each and every lash for a look that's lusher, plusher, and bolder.,Pure, deep colour only add to the impact. Wear it once and you'll feel naked without it.,Color: Black",$20.25 ,24 customer reviews,"#01 Black,#01 Black,#01 Black","Clinique High Impact Mascara, 01 Black .28 oz / 7 mL",3.8 out of 5 stars, 0.5 ounces 
AM5226,Beauty,CLINIQUE HIGH LENGTHS MARCARA 2 X 5ml BLACK,$15.48 ,,,CLINIQUE HIGH LENGTHS MASCARA 2 X 5ml BLACK,,
AM5227,Beauty,"High Lengths Mascara - # 01 Black was launched by the design house of Clinique,0.24 Ounce Mascara,It is recommended for casual wear",$25.49 ,11 customer reviews,,"Clinique High Lengths Mascara Black for Women, 0.24 Ounce",4.2 out of 5 stars, 0.3 ounces 
AM5228,Beauty,"Instant volume and length that resists flaking, clumping and smudging.,The waterproof version of High Impact Mascara can stand up to heat, humidity or an active day.,Safe for sensitive eyes and contact lens wearers.,Ophthalmologist tested, too.",$27.64 ,,,Clinique High Impact Waterproof Mascara - 02 Black/Brown,, 1 ounces 
AM5229,Beauty,Clinique High Lengths Mascara - # 02 Black/ Brown 7ml/0.24oz,$19.39 ,,,Clinique High Lengths Mascara - # 02 Black/ Brown 7ml/0.24oz,, 0.3 ounces 
AM5230,Beauty,Clinique - Mascara - High Impact Mascara -High Impact Mascara - 02 Black/Brown 7ml/0.28oz Clinique,$19.20 ,,,Clinique - High Impact Mascara - 02 Black/Brown 8ml/0.28oz,, 1 ounces 
AM5231,Beauty,Stretches lashes to new lengths for eye-opening effects.,$24.00 ,,,Clinique High Lengths Mascara Black/Brown,,
AM5232,,This beauty product is 100% original.,$21.48 ,,,"Clinique Eye Care, 7ml/0.24oz High Lengths Mascara - # 02 Black/ Brown for Women",,
AM5233,Beauty,Clinique - Mascara - High Impact Waterproof Mascara -High Impact Waterproof Mascara - # 01 Black 8ml/0.28oz Clinique,$12.99 ,2 customer reviews,,Clinique High Impact Waterproof Mascara - # 01 Black - 8ml/0.28oz,4.0 out of 5 stars, 2 pounds 
AM5234,Beauty,Clinique High Lengths Mascara - # 02 Black/ Brown 7ml/0.24oz,$19.39 ,,,Clinique High Lengths Mascara - # 02 Black/ Brown 7ml/0.24oz,, 0.3 ounces 
AM5235,Beauty,Clinique - Mascara - High Impact Mascara -High Impact Mascara - 02 Black/Brown 7ml/0.28oz Clinique,$19.20 ,,,Clinique - High Impact Mascara - 02 Black/Brown 8ml/0.28oz,, 1 ounces 
AM5236,Beauty,7ml/0.24oz,$16.75 ,,,Clinique - Mascara - High Lengths Mascara -High Lengths Mascara - # 01 Black 7ml/0.24oz Clinique,, 0.8 ounces 
AM5237,Beauty,"Instant volume and length that resists flaking, clumping, smudging.,The new waterproof version of High Impact Mascara can stand up to heat, humidity, an active day.,Safe for sensitive eyes and contact lens wearers. Ophthalmologist tested, too.",$24.95 ,10 customer reviews,,NEW Clinique High Impact Waterproof Mascara (Black),4.0 out of 5 stars, 0.8 ounces 
AM5238,Beauty,Clinique - High Impact Waterproof Mascara - # 02 Black/Brown 8ml/0.28oz,$30.00 ,,,Clinique - High Impact Waterproof Mascara - # 02 Black/Brown - 8ml/0.28oz,, 1 pounds 
AM5239,,"Stretch limp, lifeless lashes to lengths beyond your wildest expectations. And wow - eyes look noticeably wider, fully energized.",$23.81 ,,,High Lengths Mascara - # 02 Black/ Brown by Clinique - 11052880402,,
AM5240,Beauty,"HIGH LENGTHS  MASCARA,Size:	 0.24 OZ.  FULL SIZE,Shade:	# 02 BLACK / BROWN,COMES BOXED",$18.20 ,,,CLINIQUE ** HIGH LENGTHS MASCARA ** ** # 02 BLACK / BROWN ** .24 OZ. BOXED,, 1 pounds 
AM5241,,"COLOR Black/Brown,A richly pigmented mascara that kicks up the volume of each individual lash.,Get instant drama! Pump up the volume and length of each lash for a look that's lusher, plusher, and bolder. Dress your lashes in pure, deep color-wear it once and you'll feel naked without it.,Ophthalmologist tested.",$39.99 ,,,Clinique High Impact Mascara Color Black/brown,,
AM5242,Beauty,"Stretch limp, lifeless lashes to lengths beyond your wildest expectations. And wow - eyes look noticeably wider, fully energized. Our curved, fine-toothed comb finds the tiniest lashes and brings them out of hiding. Ophthalmologist tested and appropriate for sensitive eyes.",$25.50 ,,,High Impact Curling Mascara - #02 Black/ Brown by Clinique - 9452780402,,
AM5243,Beauty,"Kicks up the volume and length of each and every lash for a look that's lusher, plusher, bolder. Pure, deep colour only adds to the impact. Wear it once and you'll feel naked without it. Ophthalmologist Tested.",$25.50 ,,,8 miliLTR/0.28ounce High Impact Mascara - 02 Black/Brown,,
AM5244,Beauty,Clinique High Lengths Mascara 01 Black,$17.03 ,,,Clinique High Lengths Mascara 01 Black,,
AM5245,Beauty,"High Impact Mascara: Kick up the volume and length of each and every lash with Clinique High Impact Mascara. It gives your lashes instant volume and length while coating them in pure, deep color that only adds to the impact. Ophthalmologist tested.,Long Last Glosswear: Lip gloss juiced up with 8 hours of lasting shine. Spends every minute comforting lips. In glistening shades from sheer to full intensity. Moisture makes each one even more mouthwatering. Protects lips, too. Welcome to Clinique's juice bar.,Duo Pack",$4.10 ,,,Clinique High Impact Mascara - 01 Black + Long Last Glosswear - 07 Bonfire (Duo Pack),,
AM5246,Beauty,"For Women,Image shown may not be true representation for size of this product, please refer to the size stated in the above product title, or to description below!,Lip Pencil - Chestnut,1.08g/0.038oz,Original 100% Authenitc",$28.98 ,,,Exclusive By Laura Mercier Lip Pencil - Chestnut 1.08g/0.038oz,,
AM5247,Beauty,#NAME?,$34.99 ,,,Laura Mercier Lip Pencil - Chestnut 0.53oz (1.49g),, 1 pounds 
AM5248,"Health & Personal Care,Health & Personal Care",,$30.99 ,,,Laura Mercier Lip Pencil - Chestnut - 1.49g/0.053oz,," 4 ounces , 4 ounces "
AM5249,Beauty,Product Description: Stickgloss Palette: 5x Stickgloss 0.8g ( #Patchouli #Maple #Baked Earth #Brown Sugar #Peony ) 1x Double Ended Lip Pencil with Lip Brush - #Chestnut,$45.00 ,,,Laura Mercier Stickgloss Palette (5x Stickgloss + Double Ended Lip Pencil with Lip Brush) 4g/0.14oz,, 6.1 ounces 
AM5250,Beauty,"The ideal texture and firmness gives a precise, thin line, yet creamy enough to blend easily,Shades coordinate with lip colours,Prolong wear of all lip colours by applying a lip pencil first - helps prevent lip colour from bleeding, feathering, or collecting in corner,Features longer pencil length, upgraded metal cap and includes an exclusive pencil sharpener,0.053 oz./1.49 g",$23.00 ,16 customer reviews,"Chestnut,Chestnut,Chestnut",Laura Mercier Lip Pencil Chestnut,4.6 out of 5 stars, 1 ounces 
AM5251,Beauty,This beauty product is 100% original.,$17.90 ,6 customer reviews,,Clinique High Impact Extreme Volume Mascara - # 01 Extreme Black - 10ml/0.4oz,4.0 out of 5 stars, 0.8 ounces 
AM5252,Beauty,"The ideal texture and firmness gives a precise, thin line, yet creamy enough to blend easily,Shades coordinate with lip colours,Prolong wear of all lip colours by applying a lip pencil first - helps prevent lip colour from bleeding, feathering, or collecting in corner,Features longer pencil length, upgraded metal cap and includes an exclusive pencil sharpener,0.053 oz./1.49 g",$23.00 ,16 customer reviews,"Plumberry,Plumberry,Plumberry",Laura Mercier- Lip Pencil- Plumberry,4.6 out of 5 stars, 5.8 ounces 
AM5253,Beauty,Laura Mercier Lip Pencil - Baby Lips - 1.49g/0.05oz,$29.38 ,,,Laura Mercier Lip Pencil Baby Lips 1.49G/0.05Oz,, 5.8 ounces 
AM5254,Beauty,"For Women,Image shown may not be true representation for size of this product, please refer to the size stated in the above product title, or to description below!,Lip Pencil - Baby Lips,1.08g/0.038oz,Original 100% Authenitc",$33.09 ,,,Exclusive By Laura Mercier Lip Pencil - Baby Lips 1.08g/0.038oz,,
AM5255,Beauty,Laura Mercier- Lip Pencil- Plumberry,$29.99 ,,,Laura Mercier- Lip Pencil- Plumberry,, 5.8 ounces 
AM5256,Beauty,0.04 oz Lip Pencil - Baby Lips,$28.01 ,,,0.04 oz Lip Pencil - Baby Lips,, 5.8 ounces 
AM5257,Beauty,1.08g/0.038oz,$26.12 ,,,Laura Mercier Lip Pencil - Baby Lips - 1.08g/0.038oz,, 2 pounds 
AM5258,Beauty,,$35.99 ,,,Laura Mercier Lip Pencil - Deep Wine 1.49g/0.05oz,, 5.8 ounces 
AM5259,Beauty,"The ideal texture and firmness gives a precise, thin line, yet creamy enough to blend easily,Shades coordinate with lip colours,Prolong wear of all lip colours by applying a lip pencil first - helps prevent lip colour from bleeding, feathering, or collecting in corner,Features longer pencil length, upgraded metal cap and includes an exclusive pencil sharpener,0.053 oz./1.49 g",$21.16 ,16 customer reviews,"Baby Lips,Baby Lips,Baby Lips",Laura Mercier- Lip Pencil- Baby Lips,4.6 out of 5 stars, 5.8 ounces 
AM5260,,By Laura Mercier,$31.79 ,,,Laura Mercier Lip Pencil - Deep Wine 0.05 oz.,,
AM5261,Beauty,"Laura Mercier Lip Pencil, shade=Deep Wine",$37.14 ,,,"Laura Mercier Lip Pencil, shade=Deep Wine",, 5.8 ounces 
AM5262,Beauty,Laura Mercier Lip Pencil Deep Wine 1.49G/0.05Oz,$36.87 ,,,Laura Mercier Lip Pencil Deep Wine 1.49G/0.05Oz,, 4 ounces 
AM5263,Beauty,Laura Mercier - Lip Liner - Lip Pencil -Lip Pencil - Deep Wine 1.49g/0.05oz Laura Mercier,$21.16 ,16 customer reviews,"Deep Wine,Deep Wine,Deep Wine","Laura Mercier Lip Pencil, shade=Deep Wine",4.6 out of 5 stars, 5.8 ounces 
AM5264,Beauty,Laura Mercier - Lip Liner - Lip Pencil -Lip Pencil - Crushed Berry 1.49g/0.05oz Laura Mercier,$24.43 ,16 customer reviews,"Crushed Berry,Crushed Berry,Crushed Berry","Laura Mercier Lip Pencil, shade=Crushed Berry",4.6 out of 5 stars, 5.8 ounces 
