pairId:INTEGER,walmart.id:TEXT,amazon.id:TEXT
79688,1133,21694
79689,1946,12117
79690,1290,20261
79691,1426,18152
79692,2049,7633
79693,663,303
79694,2418,17562
79695,519,21765
79696,1456,17225
79697,2497,19159
79698,2243,11427
79699,1142,13251
79700,790,13634
79701,79,12594
79702,1406,9900
79703,1170,15302
79704,398,8993
79705,2022,17846
79706,1911,19679
79707,686,18883
79708,994,21567
79709,429,6998
79710,2219,18025
79711,1404,19714
79712,1698,8346
79713,2064,1120
79714,1398,4909
79715,80,20227
79716,1270,15878
79717,1654,16074
79718,1038,18874
79719,1679,6747
79720,234,15546
79721,2306,14826
79722,628,21567
79723,1405,5275
79724,1298,19402
79725,862,15801
79726,1719,11836
79727,1238,11011
79728,1245,1359
79729,196,2710
79730,2534,20126
79731,930,18989
79732,1533,18154
79733,1406,217
79734,128,1589
79735,926,5937
79736,815,18152
79737,1991,18174
79738,1401,21951
79739,1076,4563
79740,1833,9636
79741,1180,17236
79742,679,8950
79743,341,20636
79744,354,20775
79745,522,17893
79746,872,19159
79747,1245,2955
79748,2297,6772
79749,1361,8935
79750,185,6287
79751,887,14706
79752,1602,17825
79753,1782,2836
79754,2196,8330
79755,1845,16074
79756,738,21236
79757,791,11207
79758,935,5422
79759,701,14708
79760,1832,17185
79761,151,8169
79762,1271,9306
79763,1379,21819
79764,1361,13434
79765,1965,14804
79766,2038,13307
79767,2079,2717
79768,1575,15535
79769,2148,6251
79770,1674,18930
79771,2181,9977
79772,349,9296
79773,1537,6341
79774,473,11040
79775,349,15889
79776,2223,2828
79777,1712,17718
79778,485,12406
79779,1851,4884
79780,961,2270
79781,637,2859
79782,542,10891
79783,723,549
79784,1999,13772
79785,901,1592
79786,2521,20246
79787,2177,20126
79788,1350,3666
79789,35,21827
79790,1620,14078
79791,1968,19438
79792,699,1622
79793,1385,9326
79794,1650,20150
79795,145,6919
79796,706,19841
79797,1387,18280
79798,2474,14683
79799,726,17167
79800,2004,5764
79801,1093,18934
79802,1952,11048
79803,948,172
79804,2392,8790
79805,467,7687
79806,625,19984
79807,712,10446
79808,1135,14950
79809,1337,11952
79810,1845,19628
79811,2302,11279
79812,1538,2483
79813,615,19551
79814,884,13014
79815,543,21046
79816,340,985
79817,672,2301
79818,485,10399
79819,2297,8350
79820,952,19561
79821,1283,4377
79822,639,4331
79823,1517,21450
79824,2261,1787
79825,352,15574
79826,1424,9333
79827,2091,2643
79828,562,2820
79829,1632,19893
79830,384,2214
79831,518,20476
79832,1543,16453
79833,633,9135
79834,2275,5942
79835,325,19058
79836,278,11335
79837,621,17510
79838,58,2076
79839,2038,5677
79840,1662,1728
79841,2028,15978
79842,427,7731
79843,1818,16937
79844,1064,6573
79845,1099,20587
79846,412,6076
79847,1658,17375
79848,60,4788
79849,2263,1385
79850,1828,21589
79851,621,19940
79852,673,15292
79853,1603,18112
79854,337,20175
79855,1293,16325
79856,1517,8850
79857,1862,1034
79858,1810,20429
79859,2095,14846
79860,429,15087
79861,1537,20665
79862,1928,20147
79863,1894,5422
79864,2070,5118
79865,2192,1091
79866,1871,5835
79867,685,20039
79868,2536,8800
79869,672,7556
79870,207,19217
79871,1248,4397
79872,2223,11015
79873,1952,771
79874,1413,15405
79875,123,9087
79876,923,6333
79877,383,6018
79878,192,19100
79879,1033,19022
79880,1687,18591
79881,151,20636
79882,181,6262
79883,42,6816
79884,471,3490
79885,881,15092
79886,897,12650
79887,383,15535
79888,533,15069
79889,2549,2957
79890,332,2812
79891,1937,8986
79892,182,13804
79893,1577,8842
79894,466,19232
79895,2549,10396
79896,192,1472
79897,284,5436
79898,1561,21980
79899,2470,16257
79900,2171,8726
79901,198,10490
79902,1071,7680
79903,2302,20147
79904,1757,14402
79905,1062,10490
79906,1097,9373
79907,1118,12733
79908,2433,6748
79909,496,2280
79910,814,12782
79911,2335,6056
79912,1997,17183
79913,1043,18154
79914,1409,13191
79915,2379,62
79916,2177,16609
79917,234,14295
79918,1291,12804
79919,642,8784
79920,1424,17257
79921,544,5320
79922,1928,6674
79923,203,20090
79924,956,5760
79925,347,6249
79926,2395,10088
79927,377,15802
79928,1684,2737
79929,673,952
79930,296,1032
79931,35,19128
79932,215,815
79933,2135,13184
79934,2297,20373
79935,2281,6693
79936,1045,15519
79937,999,15215
79938,766,11626
79939,566,12610
79940,793,12867
79941,2238,19080
79942,1674,1189
79943,619,21508
79944,2190,11507
79945,999,11241
79946,642,19056
79947,1522,3469
79948,338,10500
79949,637,21791
79950,1223,14196
79951,866,14711
79952,1656,12351
79953,2097,2975
79954,1674,20486
79955,212,10319
79956,289,1149
79957,2343,10555
79958,1142,7381
79959,521,18032
79960,1582,125
79961,1196,11383
79962,1232,21504
79963,581,19640
79964,2223,5943
79965,823,2820
79966,2439,4049
79967,538,10081
79968,2083,2831
79969,2338,5108
79970,2038,8524
79971,510,19765
79972,277,11123
79973,673,8823
79974,1113,12862
79975,2243,20533
79976,1649,9544
79977,1122,5086
79978,1617,13184
79979,548,12498
79980,766,13414
79981,1315,16085
79982,945,5253
79983,1350,19977
79984,1980,11227
79985,2297,18930
79986,968,18445
79987,2080,10774
79988,1154,7241
79989,888,12799
79990,738,8246
79991,1650,10278
79992,884,3479
79993,1701,18457
79994,1430,13255
79995,532,12695
79996,984,10953
79997,1136,18201
79998,2116,13428
79999,1832,7685
80000,2243,7709
80001,1324,8909
80002,2549,7803
80003,2279,3096
80004,707,4807
80005,1753,7976
80006,782,17727
80007,1216,10910
80008,627,2830
80009,1928,15869
80010,2375,19859
80011,2155,18621
80012,1074,8524
80013,1662,21598
80014,1982,9010
80015,2221,803
80016,913,20845
80017,2372,6442
80018,463,16599
80019,283,8486
80020,289,20859
80021,2260,20147
80022,2249,2338
80023,825,4420
80024,738,9900
80025,390,866
80026,1639,1920
80027,1512,6549
80028,2462,13244
80029,823,19284
80030,815,9065
80031,2259,12754
80032,1247,11567
80033,649,14723
80034,1928,6788
80035,1090,21173
80036,525,5426
80037,1044,16200
80038,548,19079
80039,1259,18444
80040,854,12798
80041,1864,13165
80042,1632,20915
80043,2243,7442
80044,526,9866
80045,2508,14860
80046,1338,11040
80047,785,21073
80048,1993,5164
80049,901,11415
80050,1789,3708
80051,745,2690
80052,1194,7292
80053,1371,6408
80054,712,1346
80055,1766,2291
80056,349,1835
80057,2021,6752
80058,2116,6743
80059,1496,9289
80060,2158,20079
80061,2021,3692
80062,999,7266
80063,295,359
80064,2230,12848
80065,240,11200
80066,1508,261
80067,1534,17723
80068,1219,21730
80069,245,11014
80070,1409,1798
80071,372,18998
80072,1718,16679
80073,2373,2395
80074,1023,13414
80075,2116,6750
80076,354,10732
80077,819,1098
80078,2372,8309
80079,2290,4962
80080,706,19219
80081,1526,8563
80082,429,10977
80083,2358,4505
80084,2113,17838
80085,1361,4896
80086,338,14937
80087,2536,6973
80088,513,15087
80089,245,287
80090,1113,14759
80091,348,11344
80092,466,1656
80093,81,20974
80094,587,16185
80095,1116,11015
80096,1928,743
80097,907,5422
80098,1070,4316
80099,1677,18154
80100,809,667
80101,532,2790
80102,2391,7685
80103,1674,12498
80104,297,4133
80105,2549,2741
80106,1130,5218
80107,74,1037
80108,801,12960
80109,738,21384
80110,2007,7443
80111,2230,9110
80112,151,2673
80113,316,5148
80114,2549,11626
80115,1537,19027
80116,66,3174
80117,338,21236
80118,583,9298
80119,2550,16809
80120,577,20716
80121,583,2790
80122,1439,1471
80123,1676,12798
80124,568,21009
80125,1973,9613
80126,1599,2355
80127,583,8847
80128,2418,287
80129,1538,5718
80130,1042,16609
80131,2140,22008
80132,1326,10508
80133,822,531
80134,42,8858
80135,1142,7270
80136,1426,2755
80137,1806,21310
80138,1137,17384
80139,2087,9524
80140,1445,2690
80141,1130,5537
80142,684,5789
80143,901,3450
80144,1653,12760
80145,2529,21694
80146,278,1387
80147,218,5572
80148,176,6574
80149,1122,20607
80150,2206,14708
80151,1357,6008
80152,325,15126
80153,2538,5249
80154,2064,7871
80155,1582,2075
80156,1107,18757
80157,1042,11015
80158,701,6746
80159,1770,4635
80160,593,3737
80161,1418,7896
80162,2021,14704
80163,1838,11418
80164,281,16319
80165,1061,20126
80166,82,11775
80167,946,7139
80168,481,8296
80169,74,575
80170,514,5411
80171,2057,13064
80172,994,12790
80173,123,21514
80174,2002,4044
80175,20,3053
80176,24,17371
80177,2406,8253
80178,2392,18602
80179,2405,16671
80180,1188,6802
80181,519,11560
80182,2114,10751
80183,1889,7871
80184,548,5249
80185,2221,12782
80186,1974,19320
80187,227,7556
80188,2116,2829
80189,1654,1649
80190,2072,2035
80191,349,6775
80192,2260,12821
80193,1385,3323
80194,1432,9422
80195,948,11434
80196,1339,328
80197,1192,15577
80198,832,13577
80199,2362,8783
80200,1250,6947
80201,897,14821
80202,133,6931
80203,1768,4883
80204,1203,4508
80205,923,7439
80206,707,11839
80207,1870,20373
80208,297,11931
80209,398,10871
80210,65,18311
80211,1868,16229
80212,913,18515
80213,1122,3755
80214,212,9894
80215,1144,11301
80216,636,5790
80217,1578,11538
80218,215,12788
80219,419,12790
80220,819,14848
80221,971,4678
80222,819,12102
80223,208,18249
80224,365,11504
80225,1199,2949
80226,2260,11602
80227,971,19032
80228,1735,10768
80229,766,1465
80230,133,9660
80231,684,9854
80232,815,769
80233,1988,9273
80234,1101,12580
80235,1560,4167
80236,1913,2755
80237,2392,6754
80238,1673,15319
80239,2076,8906
80240,1156,11465
80241,1960,12796
80242,1946,7306
80243,758,12384
80244,1190,19940
80245,1177,16383
80246,2021,11014
80247,441,9713
80248,2079,13860
80249,2275,19641
80250,1142,1317
80251,795,1772
80252,533,15273
80253,686,11415
80254,2515,10566
80255,2196,4882
80256,2390,2823
80257,260,8772
80258,2021,16599
80259,1218,4861
80260,2087,9523
80261,2362,6748
80262,1013,10688
80263,628,14683
80264,2338,15891
80265,2233,6914
80266,510,636
80267,132,9641
80268,2338,7006
80269,1495,4731
80270,1224,21197
80271,918,14568
80272,926,8928
80273,1513,18584
80274,819,1402
80275,290,16710
80276,349,20485
80277,2113,2828
80278,1709,13500
80279,2243,7440
80280,562,12795
80281,383,12584
80282,2526,7084
80283,250,18723
80284,508,9986
80285,630,9602
80286,1889,12772
80287,2358,15170
80288,1584,15380
80289,2256,14857
80290,2333,14687
80291,926,5772
80292,1703,18546
80293,1265,5617
80294,1116,6753
80295,1757,3593
80296,1363,16666
80297,322,8220
80298,1172,17098
80299,2092,19938
80300,790,21952
80301,1090,9986
80302,467,21956
80303,825,570
80304,1854,17203
80305,127,1556
80306,2127,7579
80307,1811,13153
80308,1992,8971
80309,616,13349
80310,1339,17579
80311,2279,14841
80312,14,9580
80313,720,11149
80314,1900,2280
80315,2226,15754
80316,103,11760
80317,473,13541
80318,771,4986
80319,1027,15988
80320,2243,10832
80321,1370,21794
80322,1439,1061
80323,598,12306
80324,1224,743
80325,2430,10308
80326,481,15928
80327,2294,12851
80328,367,4804
80329,738,14931
80330,777,16197
80331,63,6031
80332,180,3014
80333,671,20147
80334,2034,21554
80335,2358,7380
80336,1490,4462
80337,1674,11601
80338,2159,6998
80339,486,20608
80340,1511,12632
80341,592,89
80342,1339,18048
80343,2094,9139
80344,1136,801
80345,999,9252
80346,1383,622
80347,743,14670
80348,2060,16461
80349,577,21568
80350,1039,14916
80351,1606,14681
80352,2352,16121
80353,145,12593
80354,2508,6928
80355,1981,1741
80356,249,2072
80357,2082,12790
80358,619,2857
80359,411,3323
80360,882,13450
80361,1409,6553
80362,66,5117
80363,2145,802
80364,1925,243
80365,292,2002
80366,1146,8836
80367,1,976
80368,1363,229
80369,688,11435
80370,2350,10939
80371,1584,19641
80372,203,6160
80373,2080,12024
80374,738,11065
80375,1324,3933
80376,253,2135
80377,383,2255
80378,694,4530
80379,542,4925
80380,1633,622
80381,1973,9614
80382,1190,15367
80383,2205,19012
80384,548,9725
80385,1268,12004
80386,2405,17392
80387,2057,10976
80388,2402,4329
80389,1625,6975
80390,1662,8171
80391,1650,1091
80392,1700,17720
80393,531,16676
80394,1379,11116
80395,1297,16598
80396,812,12395
80397,2082,2827
80398,533,2860
80399,2362,2826
80400,2511,4553
80401,2538,953
80402,2549,15101
80403,930,7968
80404,1582,14049
80405,2282,19065
80406,1556,18166
80407,2397,21675
80408,1577,10727
80409,1578,14218
80410,1075,20641
80411,339,4396
80412,1198,12881
80413,2302,21370
80414,1406,10143
80415,626,20430
80416,897,13251
80417,202,13352
80418,1349,682
80419,2439,6786
80420,1425,5343
80421,993,6565
80422,1142,11491
80423,2435,16334
80424,167,802
80425,2393,6919
80426,788,14683
80427,2346,13105
80428,2102,15694
80429,1853,9416
80430,1355,3974
80431,151,8993
80432,615,22046
80433,821,13150
80434,1812,18385
80435,1514,1593
80436,1561,20738
80437,96,19846
80438,1617,13664
80439,57,16350
80440,1532,17434
80441,884,4964
80442,2327,4408
80443,197,2755
80444,510,4786
80445,2113,14950
80446,1445,2826
80447,1908,10483
80448,1142,15212
80449,15,17743
80450,1883,2614
80451,619,13282
80452,74,6402
80453,1275,261
80454,974,8811
80455,1379,15373
80456,671,3593
80457,1561,9359
80458,620,16122
80459,37,2137
80460,2439,9877
80461,1864,21347
80462,637,12841
80463,1808,8796
80464,1861,3826
80465,2547,14706
80466,1590,20859
80467,1579,12740
80468,884,19860
80469,1993,20769
80470,2439,985
80471,619,8815
80472,2415,3221
80473,200,20994
80474,1097,20665
80475,1582,7305
80476,1379,3593
80477,1226,13577
80478,1472,13159
80479,1582,6034
80480,2536,14933
80481,2481,13562
80482,2549,4404
80483,2390,802
80484,1632,3105
80485,2275,8253
80486,291,15479
80487,156,9276
80488,2343,1788
80489,433,6313
80490,1980,10517
80491,496,8810
80492,1796,2064
80493,1702,17234
80494,2020,16544
80495,133,1426
80496,1271,1325
80497,890,12772
80498,1933,1343
80499,1193,17520
80500,583,1322
80501,463,19284
80502,1405,12415
80503,1674,5248
80504,974,13011
80505,1690,9544
80506,1343,9326
80507,1238,10970
80508,2034,14519
80509,1430,2803
80510,873,11559
80511,1261,6614
80512,2297,7160
80513,2390,18166
80514,1677,305
80515,787,21871
80516,2317,10707
80517,1995,2440
80518,2179,7977
80519,102,2594
80520,923,15479
80521,370,9289
80522,2505,8792
80523,2172,305
80524,514,11440
80525,283,8087
80526,1023,10530
80527,2297,8863
80528,2002,21086
80529,2302,855
80530,1840,12782
80531,2260,9943
80532,74,2304
80533,1298,17203
80534,1057,20575
80535,700,14365
80536,1653,12220
80537,2091,15078
80538,2252,19955
80539,1026,3808
80540,659,5440
80541,1579,5565
80542,558,8458
80543,2267,11467
80544,1811,20113
80545,2072,2864
80546,1870,20813
80547,22,10875
80548,725,3995
80549,1712,17616
80550,1578,17510
80551,2319,13310
80552,1738,12282
80553,1828,19785
80554,1632,19613
80555,2364,18445
80556,1188,21891
80557,58,9920
80558,2263,8072
80559,1370,6431
80560,2082,19011
80561,456,17217
80562,1531,17736
80563,2082,16334
80564,1908,12500
80565,122,5987
80566,1681,19955
80567,645,9990
80568,1077,15207
80569,830,14812
80570,671,6135
80571,994,10653
80572,2192,21801
80573,57,2140
80574,2064,13109
80575,325,1211
80576,216,5216
80577,661,12274
80578,2003,13029
80579,2498,8320
80580,1466,18671
80581,1730,4807
80582,2393,4368
80583,2542,16598
80584,2538,3031
80585,666,12791
80586,1398,8964
80587,330,8413
80588,1130,10850
80589,1869,3822
80590,1654,12841
80591,2486,8097
80592,665,10393
80593,2145,4729
80594,601,13284
80595,2082,5667
80596,1931,11394
80597,2078,9235
80598,2161,1859
80599,1198,1326
80600,677,14066
80601,2553,17851
80602,2098,4887
80603,1677,769
80604,1449,923
80605,216,8824
80606,1097,20453
80607,2527,6753
80608,2004,9836
80609,799,10226
80610,711,2858
80611,1071,3826
80612,1871,12694
80613,2049,16317
80614,685,17573
80615,1662,14727
80616,1188,11499
80617,2434,18104
80618,2093,9867
80619,1700,20852
80620,1439,14320
80621,200,15476
80622,124,12922
80623,2117,12139
80624,2150,4788
80625,1984,13915
80626,107,11556
80627,1345,19378
80628,1444,2447
80629,102,12364
80630,2495,18154
80631,659,20720
80632,2383,261
80633,2549,1227
80634,2553,15665
80635,125,21455
80636,146,7482
80637,1537,3100
80638,817,19753
80639,1540,3590
80640,63,6916
80641,2547,20429
80642,2225,18154
80643,245,9289
80644,349,15102
80645,1478,13213
80646,296,15893
80647,698,16390
80648,1773,4883
80649,2146,769
80650,430,3277
80651,812,18893
80652,2408,5968
80653,1702,14066
80654,2148,12803
80655,1741,7976
80656,630,610
80657,673,2949
80658,195,5432
80659,626,4728
80660,711,12644
80661,2372,2982
80662,689,18671
80663,2342,9089
80664,1285,17827
80665,545,15269
80666,54,8787
80667,1161,4436
80668,222,15375
80669,2498,10591
80670,749,1654
80671,839,21630
80672,1405,8945
80673,1949,6446
80674,910,8576
80675,553,20716
80676,1565,10894
80677,1768,1219
80678,2142,10823
80679,2117,625
80680,710,10896
80681,1032,15856
80682,2416,19561
80683,2350,4771
80684,738,16913
80685,557,14387
80686,967,14635
80687,138,19729
80688,1973,5270
80689,1537,9390
80690,703,8789
80691,2265,10717
80692,2405,17100
80693,2244,11970
80694,54,4735
80695,2323,8452
