ID,Title,Episodes,Producers,Genres,Type,Year,Rating
6629,Blessing of the Campanella,12,AIC,"['Based on an Eroge', 'Based on a Visual Novel', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Magic']",TV,2010,2.38
6630,Appleseed XIII Remix Movie 2: Yogen,1,,"['Based on a Manga', 'CG Animation', 'Cyberpunk', 'Sci Fi']",Movie,2011,2.38
6631,Gekijou Remix Han Appleseed XIII 2: Yogen,1,,"['Based on a Manga', 'CG Animation', 'Cyberpunk', 'Sci Fi']",Movie,2011,2.38
6632,Appleseed XIII Movie 2: Ouranos,1,,"['Based on a Manga', 'CG Animation', 'Cyberpunk', 'Sci Fi']",Movie,2011,2.38
6633,Beyblade: Metal Masters,51,Synergy SP,"['Action', 'Adventure', 'Based on a Manga', 'Family Friendly', 'Monsters', 'Sci Fi', 'Shounen']",TV,2010,2.38
6634,Metal Fight Beyblade: Baku,51,Synergy SP,"['Action', 'Adventure', 'Based on a Manga', 'Family Friendly', 'Monsters', 'Sci Fi', 'Shounen']",TV,2010,2.38
6635,Fumoon,1,Tezuka Productions,"['Environmental', 'Political', 'Sci Fi', 'War']",TV Special,1980,2.38
6636,Metal Skin Panic MADOX-01,1,AIC,['Sci Fi'],OVA,1988,2.38
6637,Neo Ranga,48,Studio Pierrot,[],TV,1998,2.38
6638,Yurumates wa?,1,,"['Based on a Manga', 'Boarding House', 'Comedy', 'Slice of Life']",OVA,2011,2.37
6639,Blade and Soul,13,GONZO,"['Action', 'Fantasy']",TV,2014,2.37
6640,Android Ana MAICO 2010,24,ANIMATE,"['Androids', 'Based on a Manga', 'Comedy', 'Robots', 'Seinen', 'Work Life']",TV,1998,2.37
6641,Toki no Tabibito: Time Stranger,1,MADHOUSE,[],Movie,1986,2.37
6642,Wedding Peach Specials,2,,[],DVD Special,1995,2.37
6643,Beyblade G Revolution,52,MADHOUSE,"['Action', 'Based on a Manga', 'Family Friendly', 'Monsters', 'Sci Fi', 'Shounen']",TV,2003,2.37
6644,Blassreiter Navigator,1,GONZO,['Recap'],TV Special,2008,2.37
6645,Genei wo Kakeru Taiyou Special,1,AIC,"['Fantasy', 'Magic', 'Magical Girl']",DVD Special,2013,2.37
6646,il sole penetra le illusioni ~ Day Break Illusion Special,1,AIC,"['Fantasy', 'Magic', 'Magical Girl']",DVD Special,2013,2.37
6647,Pokmon XY: Pikachu the Movie,1,OLM,"['Comedy', 'Family Friendly', 'Fantasy', 'Monsters', 'Shounen']",TV Special,2015,2.37
6648,Popotan,12,Shaft,"['Androids', 'Comedy', 'Ecchi', 'Episodic', 'Magic', 'Nudity', 'Robots', 'Supernatural']",TV,2003,2.37
6649,Little Nemo: Adventures in Slumberland Pilot,1,,"['Adventure', 'Family Friendly', 'Fantasy', 'Shorts']",Other,1984,2.37
6650,Robot Girls Z,3,Toei Animation,"['Comedy', 'Ecchi', 'Parody']",TV,2014,2.37
6651,Assemble Insert,2,Studio Core,"['Based on a Manga', 'Parody']",OVA,1990,2.37
6652,Little Memole,50,Toei Animation,"['Family Friendly', 'Fantasy']",TV,1984,2.37
6653,Wee Wendy,50,Toei Animation,"['Family Friendly', 'Fantasy']",TV,1984,2.37
6654,Tongari Boushi no Memoru,50,Toei Animation,"['Family Friendly', 'Fantasy']",TV,1984,2.37
6655,Fushigiboshi no Futagohime Gyu!,52,Hal Film Maker,"['Comedy', 'Family Friendly', 'Fantasy', 'Magic', 'Magical Girl', 'Original Work', 'School Life', 'Shoujo']",TV,2006,2.37
6656,Twin Princesses of the Wonder Planet Gyu!,52,Hal Film Maker,"['Comedy', 'Family Friendly', 'Fantasy', 'Magic', 'Magical Girl', 'Original Work', 'School Life', 'Shoujo']",TV,2006,2.37
6657,Yurumates 3D,13,C2C,"['Based on a Manga', 'Boarding House', 'Comedy', 'Slice of Life']",TV,2012,2.37
6658,Sasami: Magical Girls Club,13,AIC Spirits,"['Family Friendly', 'Fantasy', 'Magic', 'Magical Girl']",TV,2006,2.37
6659,Ichirin-Sha,1,,"['Action', 'Mecha', 'Promotional', 'Sci Fi']",Movie,2010,2.37
6660,Kujibiki Unbalance OVA,3,Anime R,"['Comedy', 'Ecchi', 'School Life']",OVA,2004,2.37
6661,Shin Koihime Musou OVA Omake,1,,[],DVD Special,2010,2.37
6662,Maple Town,52,Toei Animation,"['Animal Protagonists', 'Family Friendly']",TV,1986,2.37
6663,Maze Bakunetsu Jikuu,2,J.C.Staff,"['Action', 'Adventure', 'Ecchi', 'Gender Bender', 'Mecha', 'Medieval', 'Nudity', 'Person in a Strange World']",OVA,1996,2.37
6664,Maze OVA,2,J.C.Staff,"['Action', 'Adventure', 'Ecchi', 'Gender Bender', 'Mecha', 'Medieval', 'Nudity', 'Person in a Strange World']",OVA,1996,2.37
6665,Magical Fairy Persia,48,Studio Pierrot,"['Magic', 'Magical Girl', 'Original Work', 'Shoujo']",TV,1984,2.37
6666,Ninku,55,Studio Pierrot,[],TV,1995,2.37
6667,I can Friday by day!,1,Studio Khara,"['Animal Protagonists', 'Fantasy', 'Japan Animator's Exhibition', 'Shorts']",Web,2015,2.36
6668,Gakumon! Ookami Shoujo wa Kujikenai,2,Studio Moriken,[],Web,2014,2.36
6669,Ninja Gaiden,1,Studio Junior,"['Assassins', 'Ninja', 'Violence']",OVA,1991,2.36
6670,Song of Baseball Enthusiasts,25,Nippon Animation,"['Baseball', 'Sports']",TV,1977,2.36
6671,Yakyuukyou no Uta,25,Nippon Animation,"['Baseball', 'Sports']",TV,1977,2.36
6672,On A Paper Crane - Tomoko's Adventure,1,Mushi Pro,"['Drama', 'Historical', 'World War 2']",Movie,1993,2.49
6673,Tsuru ni Notte: Tomoko no Bouken,1,Mushi Pro,"['Drama', 'Historical', 'World War 2']",Movie,1993,2.49
6674,Nurse Witch Komugi-chan Special,1,Tatsunoko Pro.,"['Comedy', 'Otaku Culture']",DVD Special,2003,2.49
6675,Pokemon: Pikachu's Winter Vacation 2001,3,OLM,[],OVA,2001,2.49
6676,Sasurai no Shoujo Nell,26,,[],TV,1979,2.49
6677,Otome Youkai Zakuro Picture Drama,2,J.C.Staff,['Picture Drama'],DVD Special,2010,2.49
6678,Jinsei - Life Consulting,13,Feel,"['Based on a Light Novel', 'Comedy', 'School Club', 'School Life']",TV,2014,2.49
6679,Jinsei,13,Feel,"['Based on a Light Novel', 'Comedy', 'School Club', 'School Life']",TV,2014,2.49
6680,Mobile Suit SD Gundam Mk I,3,Sunrise,"['Comedy', 'Mecha', 'Parody']",Other,1988,2.49
6681,Kidou Senshi SD Gundam,3,Sunrise,"['Comedy', 'Mecha', 'Parody']",Other,1988,2.49
6682,Pretty Cure All Stars GoGo Dream Live!,1,,[],Other,2008,2.49
6683,11eyes Special,1,Dogakobo,"['Based on an Eroge', 'Based on a Visual Novel', 'Comedy', 'Ecchi', 'Fantasy', 'Nudity', 'Seinen', 'Superpowers']",DVD Special,2010,2.49
6684,Patalliro Saiyuki!,26,Magic Bus,"['Adventure', 'Based on a Novel', 'Comedy', 'Journey to the West', 'Parody']",TV,2005,2.49
6685,Daisougen no Chiisana Tenshi Bush Baby,40,Nippon Animation,"['Family Friendly', 'World Masterpiece Theater']",TV,1992,2.49
6686,The Bush Baby,40,Nippon Animation,"['Family Friendly', 'World Masterpiece Theater']",TV,1992,2.49
6687,Candy Candy Movie,1,Toei Animation,"['America', 'Based on a Novel', 'Drama', 'Romance', 'Shoujo']",Movie,1992,2.49
6688,Lord of Lords Ryu Knight,52,,"['Adventure', 'Fantasy']",TV,1994,2.49
6689,Curse of the Undead Yoma,2,ANIMATE,"['Explicit Violence', 'Feudal Japan']",OVA,1989,2.49
6690,Blood Reign: Curse of the Yoma,2,ANIMATE,"['Explicit Violence', 'Feudal Japan']",OVA,1989,2.49
6691,Sengoku Musou,12,Tezuka Productions,"['Action', 'Based on a Video Game', 'Feudal Japan', 'Historical']",TV,2015,2.49
6692,Samurai Warriors,12,Tezuka Productions,"['Action', 'Based on a Video Game', 'Feudal Japan', 'Historical']",TV,2015,2.49
6693,Tico and Friends,39,Nippon Animation,"['Adventure', 'Environmental', 'Family Friendly', 'World Masterpiece Theater']",TV,1994,2.49
6694,Nanatsu no Umi no Tico,39,Nippon Animation,"['Adventure', 'Environmental', 'Family Friendly', 'World Masterpiece Theater']",TV,1994,2.49
6695,Attacker You!,58,,"['Based on a Manga', 'Sports']",TV,1984,2.49
6696,DECO*27: Renkyori Enai,1,,[],Music Video,2011,2.49
6697,Renkyori Enai,1,,[],Music Video,2011,2.49
6698,Love Distance Long Affair,1,,[],Music Video,2011,2.49
6699,Ryuugajou Nanana no Maizoukin Specials,6,A-1 Pictures,[],DVD Special,2014,2.49
6700,Nanana's Buried Treasure Specials,6,A-1 Pictures,[],DVD Special,2014,2.49
6701,Zaion ~i wish you were here~,4,GONZO,"['Drama', 'Military', 'Original Work', 'Pandemic', 'Sci Fi', 'Seinen', 'Superpowers', 'Survival', 'Violence']",TV,2001,2.49
6702,Honto ni Atta! Reibai-Sensei,22,DLE Inc.,"['Based on a Manga', 'Comedy', 'Flash Animation', 'School Life', 'Shounen', 'Slice of Life', 'Supernatural']",TV,2011,2.49
6703,Tamala 2010: A Punk Cat in Space,1,Kinetique,"['Animal Protagonists', 'Black and White', 'Original Work', 'Sci Fi']",Movie,2004,2.49
6704,Kasa Hen,1,Kyoto Animation,['Promotional'],Other,2012,2.49
6705,Kyoto Animation: Kasa-hen,1,Kyoto Animation,['Promotional'],Other,2012,2.49
6706,Masou Kishin Cybuster,26,Ashi Productions,"['Action', 'Mecha', 'Post-apocalyptic', 'Sci Fi']",TV,1999,2.49
6707,Cybuster,26,Ashi Productions,"['Action', 'Mecha', 'Post-apocalyptic', 'Sci Fi']",TV,1999,2.49
6708,Yawaraka Sangokushi Tsukisase!! Ryofuko-chan,4,Chaos Project,"['Based on a Manga', 'Comedy', 'Ecchi', 'Panty Shots', 'Romance of the Three Kingdoms']",OVA,2007,2.48
6709,Ryofuko-chan,4,Chaos Project,"['Based on a Manga', 'Comedy', 'Ecchi', 'Panty Shots', 'Romance of the Three Kingdoms']",OVA,2007,2.48
6710,Redial,1,Poncotan,['Vocaloid'],Music Video,2013,2.48
6711,livetune: Redial,1,Poncotan,['Vocaloid'],Music Video,2013,2.48
6712,Doraemon: Nobita's Great Adventure in the World of Magic,1,Shinei Animation,"['Adventure', 'Based on a Manga', 'Family Friendly', 'Sci Fi']",Movie,1984,2.48
6713,Doraemon: Nobita's Great Adventure into the Underworld,1,Shinei Animation,"['Adventure', 'Based on a Manga', 'Family Friendly', 'Sci Fi']",Movie,1984,2.48
6714,Doraemon: Nobita no Makai Daibouken,1,Shinei Animation,"['Adventure', 'Based on a Manga', 'Family Friendly', 'Sci Fi']",Movie,1984,2.48
6715,Namie Amuro: Defend Love,1,Telecom Animation Film,['Mecha'],Music Video,2009,2.48
6716,Defend Love,1,Telecom Animation Film,['Mecha'],Music Video,2009,2.48
6717,Yume Tsukai,12,MADHOUSE,"['Based on a Manga', 'Fantasy', 'Magic']",TV,2006,2.48
6718,Nozomi Witches,3,Group TAC,"['Boxing', 'Sports']",OVA,1992,2.48
6719,Bewitching Nozomi,3,Group TAC,"['Boxing', 'Sports']",OVA,1992,2.48
6720,Zettai Bouei Leviathan: Mini Takibi Gekijou,13,GONZO,[],TV Special,2013,2.36
6721,Gokukoku no Brynhildr Special,1,ARMS,"['Comedy', 'Ecchi', 'Harem', 'Sci Fi', 'Superpowers']",DVD Special,2014,2.36
6722,Brynhildr in the Darkness Special,1,ARMS,"['Comedy', 'Ecchi', 'Harem', 'Sci Fi', 'Superpowers']",DVD Special,2014,2.36
6723,Pokemon: Pikachu to Pokemon Ongakutai,1,OLM,"['Family Friendly', 'Monsters', 'Music']",Movie,2015,2.36
6724,Pokemon: Pikachu and the Pokemon Band,1,OLM,"['Family Friendly', 'Monsters', 'Music']",Movie,2015,2.36
6725,Let's Nupu Nupu,16,,"['Comedy', 'Ecchi', 'Nudity', 'Panty Shots']",TV,1998,2.36
6726,Taiko Drum Master,26,,[],TV,2005,2.36
6727,Taiko no Tatsujin,26,,[],TV,2005,2.36
6728,Beyblade - The Movie,1,Nihon-Animedia,"['Action', 'Shounen']",Movie,2002,2.36
6729,Girls und Panzer Recaps,2,Actas,['Recap'],TV Special,2012,2.36
6730,Perman,54,Studio Zero,['Superpowers'],TV,1967,2.36
6731,Paaman,54,Studio Zero,['Superpowers'],TV,1967,2.36
6732,Bottle Fairy,13,XEBEC,"['Comedy', 'Family Friendly', 'Fantasy', 'Magic', 'Moe', 'Original Work']",TV,2003,2.36
6733,Binzume Yousei,13,XEBEC,"['Comedy', 'Family Friendly', 'Fantasy', 'Magic', 'Moe', 'Original Work']",TV,2003,2.36
6734,Memories Off #5,1,Picture Magic,['Romance'],Movie,2006,2.36
6735,Souten no Ken Specials,4,,[],DVD Special,2007,2.36
6736,Typhoon Noruda,1,Studio Colorido,"['Drama', 'Original Work', 'School Life', 'Sci Fi']",Movie,2015,2.36
6737,Taifu no Noruda,1,Studio Colorido,"['Drama', 'Original Work', 'School Life', 'Sci Fi']",Movie,2015,2.36
6738,Onii-chan Dakedo Ai Sae Areba Kankeinai yo ne! Specials,6,SILVER LINK,"['Ecchi', 'Sexual Content']",DVD Special,2012,2.36
6739,Vehicle Voltron,52,Toei Animation,"['Combining Mecha', 'Mecha', 'Original Work']",TV,1982,2.36
6740,Kikou Kantai Dairugger XV,52,Toei Animation,"['Combining Mecha', 'Mecha', 'Original Work']",TV,1982,2.36
6741,Armored Fleet Dairugger XV,52,Toei Animation,"['Combining Mecha', 'Mecha', 'Original Work']",TV,1982,2.36
6742,Villgust,2,Studio Fantasia,"['Based on a Video Game', 'Comedy', 'Fantasy', 'RPG']",OVA,1993,2.36
6743,Kouryu Densetsu Villgust,2,Studio Fantasia,"['Based on a Video Game', 'Comedy', 'Fantasy', 'RPG']",OVA,1993,2.36
6744,Armored Dragon Legend Villgust,2,Studio Fantasia,"['Based on a Video Game', 'Comedy', 'Fantasy', 'RPG']",OVA,1993,2.36
6745,Appleseed XIII,13,Jinni's,"['Based on a Manga', 'CG Animation', 'Cyberpunk', 'Cyborgs', 'Sci Fi']",Other,2011,2.36
6746,Ladies Versus Butlers Specials,6,XEBEC,"['Ecchi', 'Explicit Sex']",DVD Special,2010,2.36
6747,Connected,1,Studio 4C,['Futuristic'],Music Video,2002,2.36
6748,Queen's Blade: Gyokuza wo Tsugumono Specials,6,ARMS,"['Comedy', 'Ecchi', 'Explicit Sex', 'Panty Shots']",DVD Special,2009,2.36
6749,ICE Movie,1,PPM,"['Military', 'Post-apocalyptic', 'Sci Fi', 'Shoujo-ai', 'Violence']",Movie,2008,2.35
6750,Ellcia,4,J.C.Staff,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Pirates', 'Violence']",OVA,1992,2.35
6751,Gensou Jotan Ellcia,4,J.C.Staff,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Pirates', 'Violence']",OVA,1992,2.35
6752,Quiz Magic Academy,1,AIC PLUS+,"['Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Magic School', 'School Life']",OVA,2008,2.35
6753,Nonstop!! Hunters,1,,[],Music Video,2011,2.35
6754,Asobi ni Iku yo! Asobi ni Oide Special,1,AIC PLUS+,['Comedy'],DVD Special,2011,2.35
6755,Arashi no Yoru ni: Himitsu no Tomodachi,26,Sparky Animation,"['Animal Protagonists', 'Based on a Novel', 'Family Friendly']",TV,2012,2.35
6756,One Stormy Night,26,Sparky Animation,"['Animal Protagonists', 'Based on a Novel', 'Family Friendly']",TV,2012,2.35
6757,Rokushin Gattai God Mars,64,TMS Entertainment,"['Combining Mecha', 'Mecha', 'Sci Fi']",TV,1981,2.35
6758,Doraemon: Boku Momotarou no Nanna no Sa,1,Shinei Animation,['Based on a Manga'],Movie,1981,2.35
6759,Ozma,6,GONZO,"['Drama', 'Original Work', 'Post-apocalyptic', 'Sci Fi']",TV,2012,2.35
6760,Bride of Deimos,1,,"['Drama', 'Fantasy', 'Horror', 'Shoujo']",OVA,1988,2.35
6761,Deimos no Hanayome: Ran no Kumikyoku,1,,"['Drama', 'Fantasy', 'Horror', 'Shoujo']",OVA,1988,2.35
6762,Paul no Miracle Dai Sakusen,50,Tatsunoko Pro.,[],TV,1976,2.35
6763,Paul's Miraculous Adventure,50,Tatsunoko Pro.,[],TV,1976,2.35
6764,Walkure Romanze,12,8-Bit,"['Based on a Visual Novel', 'Ecchi', 'School Life', 'Sports']",TV,2013,2.35
6765,Dream Dimension Hunter Fandora,3,Dynamic Planning,"['Adventure', 'Bounty Hunters', 'Fantasy', 'Sci Fi']",OVA,1985,2.35
6766,Izumo -Takeki Tsurugi no Senki,12,Studio Kyuma,"['Based on an Eroge', 'Based on a Visual Novel', 'Fantasy', 'Magic', 'Person in a Strange World']",TV,2005,2.35
6767,Getsumen To Heiki Mina Specials,2,,[],DVD Special,2006,2.35
6768,Locke the Superman: New World Command,2,Nippon Animation,"['Action', 'Outer Space', 'Psychic Powers', 'Sci Fi']",OVA,1991,2.41
6769,matryoshka: Monotonous Purgatory,1,,[],Music Video,2012,2.41
6770,Monotonous Purgatory,1,,[],Music Video,2012,2.41
6771,Kuromajo-san ga Tooru!!,60,Shinei Animation,"['Based on a Novel', 'Comedy', 'Fantasy', 'Magic', 'Magical Girl', 'School Life', 'Slice of Life']",TV,2012,2.41
6772,Seirei Tsukai no Blade Dance Specials,6,TNK,[],DVD Special,2014,2.41
6773,Bladedance of Elementalers Specials,6,TNK,[],DVD Special,2014,2.41
6774,Comedy Skit 1989,1,Studio Khara,"['Comedy', 'Japan Animator's Exhibition', 'Shorts']",Web,2015,2.41
6775,Dorami-chan: Hello Kyouryuu Kids!!,1,Shinei Animation,"['Based on a Manga', 'Time Travel']",Movie,1993,2.41
6776,Cowboy Bebop: Ein's Summer Vacation,1,,"['Picture Drama', 'Slice of Life']",DVD Special,2012,2.41
6777,Gunslinger Stratos: The Animation,12,A-1 Pictures,"['Action', 'Based on a Video Game', 'Gunfights', 'Sci Fi']",TV,2015,2.41
6778,To Aru Majutsu no Index 10th Anniversary PV,1,J.C.Staff,['Promotional'],Other,2014,2.41
6779,Shibawanko no Wa no Kokoro,80,,"['Animal Protagonists', 'Episodic', 'Family Friendly']",TV,2006,2.41
6780,Aquarian Age: The Movie,1,MADHOUSE,"['Based on a Card Game', 'Fantasy', 'Mystery']",OVA,2003,2.41
6781,Ketsuekigata-kun!,13,Feel,"['Based on a Manga', 'Comedy', 'Science']",TV,2013,2.41
6782,Miss Monochrome,13,SANZIGEN Animation Studio,"['Comedy', 'Idols', 'Vocaloid']",TV,2013,2.41
6783,Sketchbook ~full color's~ Picture Drama,6,Hal Film Maker,['Picture Drama'],DVD Special,2008,2.41
6784,Duel Masters Victory V,51,Shogakukan Music & Digital Entertainment,"['Based on a Manga', 'Card Battles', 'Family Friendly', 'Shounen']",TV,2012,2.41
6785,Powapowa-P: Strobe Light,1,,['Vocaloid'],Music Video,2011,2.41
6786,Strobe Light,1,,['Vocaloid'],Music Video,2011,2.41
6787,Future Card Buddyfight,64,OLM,['Card Battles'],TV,2014,2.41
6788,Itsudatte My Santa!,2,TNK,"['Comedy', 'Magic', 'Romance']",OVA,2005,2.4
6789,My Santa!,2,TNK,"['Comedy', 'Magic', 'Romance']",OVA,2005,2.4
6790,Katsudou Shashin,1,,['Shorts'],Movie,1907,2.4
6791,Shrine of the Morning Mist,26,Chaos Project,"['Action', 'Based on a Manga', 'Comedy', 'Magic', 'Supernatural']",TV,2002,2.4
6792,Asagiri no Miko,26,Chaos Project,"['Action', 'Based on a Manga', 'Comedy', 'Magic', 'Supernatural']",TV,2002,2.4
6793,Maken-ki! Two,10,XEBEC,"['Based on a Manga', 'Ecchi', 'Fantasy', 'Harem', 'Magic', 'School Life']",TV,2014,2.4
6794,Dr Pinoko's Adventure,1,,"['Family Friendly', 'Shorts']",Movie,2005,2.4
6795,Black Jack - Dr Pinoko's Adventure,1,,"['Family Friendly', 'Shorts']",Movie,2005,2.4
6796,Belfi & Lilibit,26,Tatsunoko Pro.,"['Adventure', 'Comedy', 'Family Friendly', 'Fantasy']",TV,1980,2.4
6797,The Littl' Bits,26,Tatsunoko Pro.,"['Adventure', 'Comedy', 'Family Friendly', 'Fantasy']",TV,1980,2.4
6798,Mori no Youki na Kobito-tachi: Belfy to Lillibit,26,Tatsunoko Pro.,"['Adventure', 'Comedy', 'Family Friendly', 'Fantasy']",TV,1980,2.4
6799,Akihabara Dennou Gumi,26,Ashi Productions,"['Action', 'Ecchi', 'Magic', 'Magical Girl', 'Original Work', 'Panty Shots']",TV,1998,2.4
6800,Cyberteam in Akihabara,26,Ashi Productions,"['Action', 'Ecchi', 'Magic', 'Magical Girl', 'Original Work', 'Panty Shots']",TV,1998,2.4
6801,Musashi: The Dream of the Last Samurai,1,,['Samurai'],Movie,2009,2.4
6802,Miyamoto Musashi: Souken ni Haseru Yume,1,,['Samurai'],Movie,2009,2.4
6803,Magical Star Magical Emi,38,Studio Pierrot,"['Magic', 'Magical Girl', 'Original Work']",TV,1985,2.4
6804,No Game No Life Specials,6,MADHOUSE,"['Comedy', 'Ecchi']",DVD Special,2014,2.4
6805,Ongaku Shoujo,1,Studio Deen,"['Anime Mirai', 'Music', 'School Life', 'Slice of Life']",Movie,2015,2.4
6806,St. Luminous Mission High School,13,Triangle Staff,"['Mystery', 'Original Work', 'School Life']",TV,1998,2.4
6807,Ace wo Nerae!,26,MADHOUSE,"['Based on a Manga', 'Sports', 'Tennis']",TV,1973,2.4
6808,BLAME!,6,Group TAC,"['Abstract', 'Androids', 'Cyberpunk', 'Futuristic', 'Robots', 'Sci Fi']",Web,2003,2.4
6809,Robot Girls Z+,6,Toei Animation,"['Comedy', 'Ecchi', 'Parody']",Web,2015,2.4
6810,Transformers: Energon,51,Actas,['Sci Fi'],TV,2004,2.4
6811,Transformers: Superlink,51,Actas,['Sci Fi'],TV,2004,2.4
6812,Battle Royal High School,1,,"['Action', 'Ecchi', 'Fantasy', 'Martial Arts', 'Nudity', 'Sci Fi', 'Violence']",OVA,1987,2.4
6813,The Borgman: Last Battle,1,Ashi Productions,[],Movie,1989,2.4
6814,Sonic Soldier Borgman: Last Battle,1,Ashi Productions,[],Movie,1989,2.4
6815,Otoboku - Maidens Are Falling For Me! Tsunderella,1,Feel,"['Comedy', 'Fantasy']",DVD Special,2007,2.4
6816,True Love Story: Summer days and yet...,3,KSS,[],OVA,2003,2.33
6817,Miami Guns,13,Group TAC,"['Action', 'America', 'Comedy', 'Police']",TV,2000,2.33
6818,Juuni Senshi Bakuretsu Eto Ranger,39,Shaft,['Fantasy'],TV,1995,2.33
6819,Hana Hen,1,Kyoto Animation,['Promotional'],Other,2010,2.33
6820,Kyoto Animation: Hana-hen,1,Kyoto Animation,['Promotional'],Other,2010,2.33
6821,Sentimental Journey,12,Sunrise,"['Drama', 'Episodic', 'Romance']",TV,1998,2.33
6822,Goku no Daibouken,39,,[],TV,1967,2.33
6823,Kirameki Project,5,Studio Fantasia,"['Ecchi', 'Maids', 'Mecha', 'Panty Shots', 'Sci Fi']",OVA,2005,2.33
6824,Pokemon: Pikachu Tanken Club,1,OLM,[],Other,2007,2.33
6825,Zetsumetsu Kigu Shoujo: Amazing Twins,2,Encourage Films,"['Action', 'Fantasy', 'Magic']",OVA,2013,2.33
6826,Freezing Vibration Specials,6,,"['Ecchi', 'Explicit Sex', 'Panty Shots']",DVD Special,2013,2.33
6827,Ore wa Teppei,28,Nippon Animation,['Comedy'],TV,1977,2.33
6828,Twin Signal,3,,[],OVA,1996,2.33
6829,ClariS: Connect,1,,[],Music Video,2011,2.32
6830,Kiteretsu Daihyakka,331,Gallop,"['Comedy', 'Family Friendly', 'Sci Fi']",TV,1988,2.32
6831,Mai-Otome: Otome no Inori,1,Sunrise,['Picture Drama'],DVD Special,2010,2.32
6832,Earthian,4,J.C.Staff,"['Angels', 'Fantasy', 'Shounen-ai']",OVA,1989,2.32
6833,Seraphim Call,12,Sunrise,"['Drama', 'Episodic', 'Original Work', 'Slice of Life']",TV,1999,2.32
6834,Pokemon: Gotta Dance!,1,OLM,['Family Friendly'],TV Special,2003,2.32
6835,Sakura Taisen: Le Nouveau Paris,3,Radix,['Sci Fi'],OVA,2004,2.32
6836,Legend of Crystania: The Chaos Ring,3,Triangle Staff,"['Adventure', 'Fantasy']",OVA,1996,2.32
6837,Tenamonya Voyagers,4,Studio Pierrot,"['Comedy', 'Ecchi', 'Original Work', 'Sci Fi']",OVA,1999,2.32
6838,Catman,7,FCC,"['Abstract', 'Animal Protagonists', 'Flash Animation', 'Music', 'Slice of Life']",Web,2002,2.32
6839,Sakura Wars: New York NY.,6,AIC,[],OVA,2007,2.32
6840,Mahou Tsukai Sally,109,Toei Animation,"['Family Friendly', 'Magic', 'Magical Girl', 'School Life', 'Shoujo']",TV,1966,2.32
6841,Sally the Witch,109,Toei Animation,"['Family Friendly', 'Magic', 'Magical Girl', 'School Life', 'Shoujo']",TV,1966,2.32
6842,Transformers: Scramble City,1,,"['Action', 'Robots', 'Shorts']",OVA,1986,2.32
6843,Animated Classics of Japanese Literature,32,Nippon Animation,['Based on a Novel'],TV,1986,2.32
6844,Seishun Anime Zenshuu,32,Nippon Animation,['Based on a Novel'],TV,1986,2.32
6845,Kaiketsu Zorori Movie,1,Asiadou,"['Adventure', 'Animal Protagonists', 'Comedy', 'Family Friendly']",Movie,2006,2.32
6846,Majime ni Fumajime Kaiketsu Zorori Nazo no Otakara Daisakusen,1,Asiadou,"['Adventure', 'Animal Protagonists', 'Comedy', 'Family Friendly']",Movie,2006,2.32
