ID,Title,Episodes,Producers,Genres,Type,Year,Rating
4588,L/R: Licensed by Royal,12,"['TNK', 'Victor Entertainment', 'Pioneer LDC']","['Action', 'Adventure', 'Mystery', 'Police']", TV,2003,6.61
4589,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,1,"['Toei Animation', 'Rankin/Bass']","['Adventure', 'Fantasy']", Movie,1982,6.61
4590,Otogi Story Tenshi no Shippo Specials,2,['add some'],"['Comedy', 'Fantasy', 'Magic', 'Romance']", OVA,2002,6.61
4591,Ore-sama Kingdom,14,['SynergySP'],"['Romance', 'Shoujo']", OVA,2011,6.61
4592,Nanami-chan 3rd Series,16,['Robot'],"['Comedy', 'Kids']", TV,2006,6.61
4593,Palme no Ki,1,"['Genco', 'ADV Films', 'Kadokawa Shoten']","['Adventure', 'Drama', 'Fantasy', 'Romance']", Movie,2003,6.61
4594,Pokemon: Pikachu no Kirakira Daisousaku!,1,['Oriental Light and Magic'],"['Adventure', 'Comedy', 'Fantasy', 'Kids']", Special,2009,6.61
4595,Nana Toshi Monogatari: Hokkyokukai Sensen,2,"['Animate Film', 'Studio Junio', 'Sony Music Entertainment']","['Drama', 'Sci-Fi']", OVA,1994,6.61
4596,Miyakawa-ke no Kuufuku,10,"['Ordet', 'Encourage Films']",['Slice of Life'], ONA,2013,6.61
4597,Street Fighter Alpha: Generations,1,['APPP'],"['Adventure', 'Shounen']", Movie,2005,6.61
4598,Kita e.: Diamond Dust Drops Special,1,['add some'],"['Drama', 'Slice of Life']", Special,2004,6.56
4599,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,1,['Toei Animation'],"['Action', 'Comedy', 'Shounen', 'Sports']", Special,1984,6.57
4600,Go! Go! Itsutsugo Land,50,['Eiken'],['School'], TV,2001,6.56
4601,Gangsta. Recap,1,['Manglobe'],"['Action', 'Drama', 'Seinen']", Special,2015,6.56
4602,Sister Princess,26,"['Starchild Records', 'ADV Films', 'Zexcs', 'TV Tokyo Music', 'GANSIS']","['Comedy', 'Drama', 'Harem', 'Romance', 'Slice of Life']", TV,2001,6.61
4603,Genei wo Kakeru Taiyou,13,"['Aniplex', 'AIC', 'NAS', 'Aniplex of America', 'Bushiroad Inc.', 'Good Smile Company']",['Magic'], TV,2013,6.56
4604,Tegami: Haikei Juugo no Kimi e,1,['add some'],"['Music', 'School', 'Slice of Life']", Music,2008,6.61
4605,Neko Machi,1,['add some'],"['Fantasy', 'Horror']", OVA,2006,6.56
4606,Miyanishi Tatsuya Gekijou: Omae Umasou da na,20,['Asia-Do'],"['Adventure', 'Kids']", TV,2010,6.56
4607,Pokemon: Pikachu no Natsumatsuri,1,['Oriental Light and Magic'],"['Action', 'Comedy', 'Fantasy', 'Kids']", Special,2004,6.56
4608,My Life,1,['add some'],"['Drama', 'Slice of Life']", ONA,2012,6.55
4609,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,10,['DLE'],"['Action', 'Comedy']", TV,2010,6.56
4610,Panda-Z: The Robonimation,30,"['Bandai Entertainment', 'Bee Media', 'Dynamic Planning']","['Action', 'Comedy', 'Kids', 'Mecha', 'Parody', 'Sci-Fi', 'Shounen']", TV,2004,6.56
4611,Ookii 1 Nensei to Chiisana 2 Nensei,1,['A-1 Pictures'],['Adventure'], Movie,2014,6.56
4612,Madonna,2,"['Toei Animation', 'Media Blasters']","['Comedy', 'School', 'Sports']", OVA,1988,6.56
4613,Rhea Gall Force,1,"['AIC', 'Artmic', 'Animate Film', 'Central Park Media', 'Big Bang']","['Action', 'Mecha', 'Military', 'Sci-Fi']", OVA,1989,6.56
4614,Pure-tou no Nakama-tachi,26,['add some'],"['Fantasy', 'Kids']", TV,1983,6.56
4615,Sengoku Collection,26,"['TV Tokyo', 'Brains Base', 'NAS', 'Right Stuf', 'Sengoku Collection Production Committee', 'ZERO-A']","['Fantasy', 'Parody', 'Samurai']", TV,2012,6.56
4616,Ro-Kyu-Bu! SS Recap,1,"['Project No.9', 'Studio Blanc']","['Comedy', 'Ecchi', 'School', 'Sports']", Special,2013,6.55
4617,Rinne no Lagrange: Kamogawa Memoria,1,"['Production I.G', 'Xebec']","['Action', 'Comedy', 'Mecha', 'Sci-Fi']", Special,2012,6.56
4618,Shouwa Monogatari (Movie),1,['Wao World'],"['Drama', 'Historical']", Movie,2011,6.56
4619,Sentimental Journey,12,"['Sunrise', 'Media Blasters']","['Drama', 'Romance', 'Shoujo']", TV,1998,6.56
4620,Sonic X,78,"['TMS Entertainment', '4Kids Entertainment', 'Discotek']","['Adventure', 'Comedy', 'Kids', 'Mecha', 'Sci-Fi', 'Shounen']", TV,2003,6.56
4621,Souten no Ken Specials,4,"['TV Asahi', 'APPP']","['Action', 'Historical', 'Martial Arts', 'Shounen']", Special,2007,6.56
4622,Twin Signal: Family Game,3,"['Tokyo Kids', 'Media Blasters', 'NYAV Post', 'Sony Music Entertainment']","['Action', 'Comedy', 'Mecha', 'Sci-Fi']", OVA,1996,6.56
4623,A-Ko The Versus,2,['add some'],"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi', 'Shounen', 'Super Power']", OVA,1990,6.55
4624,.hack//Versus: The Thanatos Report,1,['add some'],"['Action', 'Sci-Fi']", Special,2012,6.55
4625,Space Fantasia 2001 Nights,1,['TMS Entertainment'],"['Drama', 'Sci-Fi', 'Seinen']", OVA,1987,6.56
4626,Winter Sonata Episode 0,1,"['G&G Entertainment', 'JM animation']","['Drama', 'Romance']", Special,2009,6.56
4627,Transfer,1,['add some'],"['Action', 'Music']", Music,2012,6.56
4628,Soreyuke! Uchuu Senkan Yamamoto Yohko II,3,"['J.C.Staff', 'Kadokawa Shoten']","['Action', 'Adventure', 'Sci-Fi']", OVA,1997,6.56
4629,Gifuu Doudou!!: Kanetsugu to Keiji,25,['Studio Deen'],"['Action', 'Historical', 'Martial Arts', 'Samurai', 'Seinen']", TV,2013,6.55
4630,Captain Earth,25,"['Bones', 'Avex Entertainment', 'Dentsu', 'Shochiku', 'Mainichi Broadcasting', 'Sentai Filmworks', 'Bandai Namco Games', 'Good Smile Company']","['Action', 'Mecha', 'Romance', 'Sci-Fi', 'Space']", TV,2014,6.55
4631,Doraemon: It's Autumn!,1,['Asatsu DK'],"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']", Special,1986,6.55
4632,Cosmo Warrior Zero Gaiden,2,"['Vega Entertainment', 'Media Blasters']","['Drama', 'Sci-Fi']", Special,2001,6.55
4633,Geobreeders: File-X Chibi Neko Dakkan,3,['Chaos Project'],"['Adventure', 'Comedy', 'Shounen', 'Supernatural']", OVA,1998,6.55
4634,Blue Dragon,51,"['Studio Pierrot', 'Viz Media', 'Pony Canyon']","['Adventure', 'Comedy', 'Fantasy', 'Supernatural']", TV,2007,6.55
4635,Ai Tenshi Densetsu Wedding Peach Specials,2,"['KSS', 'Studio Jack']","['Adventure', 'Comedy', 'Magic', 'Romance', 'Shoujo']", Special,1995,6.55
4636,Dorami-chan: Mini-Dora SOS,1,['add some'],['Fantasy'], Movie,1989,6.55
4637,Hakushaku to Yousei Specials,6,['Artland'],"['Adventure', 'Fantasy', 'Historical', 'Magic']", Special,2008,6.55
4638,Kinnikuman II Sei: Second Generations,1,['Toei Animation'],['Comedy'], Movie,2001,6.55
4639,Naruto: Akaki Yotsuba no Clover wo Sagase,1,['Studio Pierrot'],"['Adventure', 'Comedy', 'Shounen']", Special,2003,6.55
4640,Ocha-ken,26,['Four Some'],"['Comedy', 'Kids']", TV,2003,6.55
4641,Happy Seven: The TV Manga,13,"['Trinet Entertainment', 'Studio Hibari', 'Three Fat Samurai']","['Comedy', 'Fantasy']", TV,2005,6.55
4642,One Off,4,"['Dentsu', 'TYO Animations']",['Slice of Life'], OVA,2012,6.55
4643,Kuusen Madoushi Kouhosei no Kyoukan,12,"['Diomedea', 'FUNimation Entertainment', 'flying DOG']","['Action', 'Drama', 'Fantasy', 'Magic', 'School']", TV,2015,6.55
4644,Mashiro-iro Symphony: The Color of Lovers Picture Drama,2,['Manglobe'],"['Drama', 'Harem', 'Romance']", Special,2012,6.55
4645,Rozen Maiden: Meitantei Kunkun - Duell Walzer,1,"['Nomad', 'Mellow Head']","['Comedy', 'Mystery']", Special,2006,6.55
4646,Tetsuko no Tabi,13,"['Group TAC', 'Toei Video']","['Comedy', 'Seinen', 'Slice of Life']", TV,2007,6.61
4647,Tetsujin 28-gou,96,['Eiken'],"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']", TV,1963,6.6
4648,Tottoko Hamtarou Movie 4: Hamtaro to Fushigi no Oni no Emon Tou,1,"['Shogakukan Productions', 'TMS Entertainment']","['Adventure', 'Comedy', 'Kids']", Movie,2004,6.61
4649,Sakura Taisen: Sumire,1,"['Radix', 'FUNimation Entertainment', 'Sega']","['Adventure', 'Drama', 'Mecha', 'Sci-Fi', 'Shounen']", OVA,2002,6.55
4650,Shinryaku! Ika Musume: Kore ga Umi e no Ai Jana-ika!,1,['Diomedea'],['Music'], Music,2012,6.55
4651,Queen's Blade OVA,2,"['Arms', 'Genco', 'Media Factory', 'Hobby Japan']","['Action', 'Adventure', 'Ecchi', 'Fantasy']", OVA,2011,6.55
4652,Red Garden: Dead Girls,1,"['Gonzo', 'GDH', 'ADV Films', 'FUNimation Entertainment']","['Mecha', 'Mystery']", OVA,2007,6.55
4653,Android Ana Maico 2010,24,"['Group TAC', 'Pony Canyon', 'Animate Film', 'Movic']","['Comedy', 'Drama', 'Sci-Fi', 'Seinen']", TV,1998,6.6
4654,Aisubeki Mirai e,1,['add some'],['Music'], Music,2009,6.6
4655,Wakakusa Monogatari,1,['add some'],"['Historical', 'Slice of Life']", Special,1980,6.61
4656,11eyes,12,"['Marvelous Entertainment', 'Doga Kobo', 'Pony Canyon', 'Sentai Filmworks', 'feng']","['Action', 'Ecchi', 'Super Power', 'Supernatural']", TV,2009,6.6
4657,VitaminX Addiction,3,['Nomad'],"['Romance', 'School']", OVA,2011,6.62
4658,Wakako-zake,12,['Office DCI'],"['Seinen', 'Slice of Life']", TV,2015,6.61
4659,Uchuu no Kishi Tekkaman,26,['Tatsunoko Productions'],"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen', 'Space']", TV,1975,6.61
4660,Walkure Romanze,12,"['Lantis', 'Pony Canyon', '8bit']","['Action', 'Ecchi', 'Harem', 'Romance', 'School', 'Sports']", TV,2013,6.61
4661,Daishizen no Majuu: Bagi,1,['Tezuka Productions'],"['Action', 'Romance', 'Sci-Fi']", Movie,1984,6.6
4662,Gundam Build Fighters Specials,3,['Sunrise'],"['Comedy', 'Mecha']", Special,2014,6.6
4663,Domo TV,26,"['NHK', 'dwarf']",['Comedy'], TV,2008,6.6
4664,Chou Dendou Robo Tetsujin 28-gou FX,47,['Tokyo Movie Shinsha'],"['Action', 'Adventure', 'Mecha', 'Sci-Fi']", TV,1992,6.56
4665,"Jinrui wa Suitai Shimashita: Ningen-san no, Yousei-san Memo",1,['AIC A.S.T.A.'],"['Fantasy', 'Seinen']", ONA,2012,6.6
4666,Kinnikuman (1984),1,['Toei Animation'],"['Action', 'Comedy', 'Shounen', 'Sports']", Movie,1984,6.6
4667,Futari Ecchi,4,"['Half H.P Studio', 'Media Blasters', 'Chaos Project']","['Comedy', 'Ecchi', 'Romance', 'Seinen', 'Slice of Life']", OVA,2002,6.6
4668,Genshi Shounen Ryuu,22,"['Toei Animation', 'TBS']","['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Shounen']", TV,1971,6.6
4669,Meme Iroiro Yume no Tabi,127,"['Nippon Animation', 'TBS']","['Adventure', 'Kids', 'Sci-Fi']", TV,1983,6.6
4670,Sakura Taisen: Le Nouveau Paris,3,"['Radix', 'Pony Canyon', 'Sega']","['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']", OVA,2004,6.6
4671,Kurenai Sanshirou,26,['Tatsunoko Productions'],"['Action', 'Martial Arts', 'Sports']", TV,1969,6.6
4672,Miss Monochrome: The Animation 2,13,"['Starchild Records', 'Magic Capsule', 'SANZIGEN', 'LIDENFILMS']","['Music', 'Slice of Life']", TV,2015,6.6
4673,Mass Effect: Paragon Lost,1,"['Production I.G', 'FUNimation Entertainment']","['Action', 'Adventure', 'Sci-Fi']", Movie,2012,6.6
4674,Mahou Yuugi 2D,24,"['Starchild Records', 'ADV Films', 'Sentai Filmworks', 'Arcturus']","['Adventure', 'Comedy', 'Fantasy', 'Magic']", ONA,2001,6.6
4675,Sazae-san,  Unknown,"['Fuji TV', 'Eiken']","['Comedy', 'Slice of Life']", TV,1969,6.6
4676,KoiSento,1,"['Sunrise', 'Sentai Filmworks', 'Showgate']","['Comedy', 'Romance']", OVA,2010,6.6
4677,Yasashii March: The Tender March,1,['add some'],['Music'], Music,2011,6.6
4678,TheDoraemons: Mushimushi Pyonpyon Daisakusen!,1,['Shin-Ei Animation'],['Fantasy'], Movie,1998,6.6
4679,Utawarerumono Recaps,2,"['Oriental Light and Magic', 'Lantis']","['Action', 'Drama', 'Fantasy']", Special,2006,6.6
4680,Yume Tsukai,12,"['Madhouse', 'Pony Canyon', 'Happinet Pictures']","['Comedy', 'Drama', 'Fantasy', 'Magic', 'School', 'Slice of Life']", TV,2006,6.6
4681,Tori no Uta,1,['Toei Animation'],['Fantasy'], OVA,2007,6.6
4682,Seton Doubutsuki: Kuma no Ko Jacky,26,['Nippon Animation'],"['Adventure', 'Drama', 'Historical']", TV,1977,6.6
4683,Tayutayu: Pure My Heart,6,"['Media Factory', 'Silver Link']",['Comedy'], Special,2009,6.6
4684,Upotte!! OVA,1,['Xebec'],"['Comedy', 'Ecchi', 'School', 'Seinen']", OVA,2012,6.6
4685,Densetsu no Yuusha no Densetsu: Iris Report,1,"['FUNimation Entertainment', 'Zexcs', 'Kadokawa Contents Gate']","['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']", Special,2010,6.59
4686,Zoids Fuzors,26,['Tokyo Kids'],"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']", TV,2004,6.6
4687,Doraemon Movie 35: Nobita no Space Heroes,1,['Shin-Ei Animation'],"['Comedy', 'Kids', 'Shounen', 'Space']", Movie,2015,6.59
4688,Babel Nisei (1973),39,"['Toei Animation', 'TV Asahi']","['Adventure', 'Sci-Fi', 'Shounen', 'Supernatural']", TV,1973,6.59
4689,Fushigi Mahou Fun Fun Pharmacy,48,['Toei Animation'],"['Kids', 'Magic']", TV,1998,6.59
4690,Binzume Yousei,13,"['Xebec', 'Hal Film Maker', 'Genco', 'Starchild Records']","['Comedy', 'Fantasy', 'Magic', 'Slice of Life']", TV,2003,6.59
4691,Break Blade (TV): Virgins War,1,"['Production I.G', 'Bandai Visual']",['Action'], Special,2014,6.59
4692,"Dakara Boku wa, H ga Dekinai. Recap",1,"['Geneon Universal Entertainment', 'Sotsu Agency', 'Feel', 'Lantis']","['Comedy', 'Ecchi', 'Romance', 'Supernatural']", Special,2012,6.59
4693,KoihimeMusou OVA Omake,1,['add some'],"['Adventure', 'Comedy', 'Fantasy']", Special,2009,6.59
4694,Jin Sheng Yuan,1,['add some'],['Music'], Music,2008,6.59
4695,Monster Strike,  Unknown,"['Studio Hibari', 'Ultra Super Pictures']","['Action', 'Fantasy', 'Game']", ONA,2015,6.6
4696,MonHun Nikki Girigiri Airou Mura G,13,['DLE'],"['Action', 'Comedy']", TV,2011,6.59
4697,Megami Kouhosei,12,"['Bandai Visual', 'Xebec']","['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']", TV,2000,6.59
4698,Minky Momo in Tabidachi no Eki,1,['add some'],"['Drama', 'Fantasy', 'Magic', 'Shoujo']", OVA,1994,6.59
4699,Hi-Speed Jecy,12,"['Studio Pierrot', 'VAP']",['Action'], OVA,1989,6.59
4700,Hello Harinezumi: Satsui no Ryoubun,1,"['Sony Pictures Entertainment', 'Studio Deen', 'Animate Film', 'Central Park Media', 'NYAV Post']","['Drama', 'Mystery', 'Psychological', 'Seinen']", OVA,1992,6.59
4701,SD Gundam Sangokuden Brave Battle Warriors,51,"['Sunrise', 'TV Tokyo Music']","['Action', 'Historical', 'Mecha']", TV,2010,6.59
4702,Saru Getchu: On Air,26,['Xebec'],"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Romance', 'Shounen']", TV,2006,6.59
4703,Next A-Class,1,['Production I.G'],"['Action', 'Cars', 'Sci-Fi']", ONA,2012,6.59
4704,Rockman Hoshi ni Negai wo,3,['add some'],"['Action', 'Adventure', 'Sci-Fi']", OVA,2002,6.59
4705,Power Stone,26,"['Studio Pierrot', 'Avex Entertainment', 'ADV Films']","['Adventure', 'Comedy', 'Fantasy', 'Historical', 'Shounen']", TV,1999,6.59
4706,Seikon no Qwaser: Jotei no Shouzou,1,"['TAKI Corporation', 'Hoods Entertainment', 'Sentai Filmworks']","['Action', 'Ecchi', 'Shounen', 'Super Power', 'Supernatural']", OVA,2010,6.59
4707,Sakura Taisen: Ecole de Paris,3,"['Radix', 'FUNimation Entertainment', 'Sega']","['Action', 'Adventure', 'Game', 'Harem', 'Mecha', 'Sci-Fi']", OVA,2003,6.59
4708,Panty & Stocking in Sanitarybox,1,"['Gainax', 'FUNimation Entertainment']","['Action', 'Comedy', 'Dementia', 'Ecchi', 'Parody', 'Supernatural']", Special,2011,6.59
4709,Ace wo Nerae: Final Stage,12,['add some'],"['Action', 'Drama', 'Sports']", OVA,1989,6.58
4710,Tactical Roar,13,"['Bandai Visual', 'Actas', 'Lantis']","['Comedy', 'Military', 'Romance', 'Sci-Fi']", TV,2006,6.59
4711,Tottoko Hamtarou Hai!,77,['TV Tokyo'],"['Adventure', 'Kids']", TV,2006,6.59
4712,Akaneiro ni Somaru Saka: Hardcore,1,"['Marvelous Entertainment', 'TNK', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Harem', 'Romance']", Special,2009,6.58
4713,Taichi Senjimon,39,"['Toei Animation', '4Kids Entertainment']","['Action', 'Adventure', 'Fantasy', 'Magic']", TV,2007,6.59
4714,Venus Versus Virus,12,"['ADV Films', 'Studio Hibari', 'FUNimation Entertainment', 'TBS', 'Venus Vangard', 'Half H.P Studio', 'BS-i']","['Drama', 'Romance', 'Supernatural']", TV,2007,6.59
4715,Angelique: Seichi yori Ai wo Komete,3,['Yumeta Company'],"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Shoujo']", OVA,2001,6.58
4716,Yuugen Kaisha,4,['Madhouse'],"['Action', 'Adventure', 'Comedy', 'Magic', 'Super Power', 'Supernatural']", OVA,1994,6.59
4717,Atashin'chi Movie,1,['Toei Animation'],['Comedy'], Movie,2003,6.54
4718,Blue Seed 2,3,"['Production I.G', 'Movic']","['Action', 'Comedy', 'Drama', 'Horror', 'Sci-Fi', 'Supernatural']", OVA,1996,6.59
4719,Bannou Bunka Neko-Musume DASH!,12,"['ADV Films', 'Movic', 'Production Reed']","['Action', 'Comedy', 'Ecchi', 'Romance', 'Sci-Fi', 'Shounen']", OVA,1998,6.58
4720,Ashita Tenki ni Naare,47,"['NAS', 'Fuji TV']",['Sports'], TV,1984,6.58
4721,Black Magic M-66,1,"['Bandai Visual', 'AIC']","['Action', 'Mecha', 'Military', 'Sci-Fi']", OVA,1987,6.58
4722,Gokukoku no Brynhildr Special,1,"['VAP', 'Arms', 'Sentai Filmworks']","['Comedy', 'Ecchi', 'Harem', 'Sci-Fi', 'Seinen']", Special,2014,6.58
4723,Chogattai Majutsu Robot Ginguiser,26,['Nippon Animation'],"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']", TV,1977,6.58
4724,Cheburashka Arere?,26,['GoHands'],"['Comedy', 'Kids', 'Slice of Life']", TV,2009,6.57
4725,High School! Kimengumi (Movie),1,"['Studio Comet', 'Tsuchida Productions']","['Action', 'Comedy', 'Parody', 'Romance', 'School', 'Shounen']", Movie,1986,6.54
4726,Higurashi no Naku Koro ni Kira,4,"['Studio Deen', 'Frontier Works']","['Mystery', 'Parody']", OVA,2011,6.58
4727,Konchuu Monogatari Minashigo Hutch (1989),55,['Tatsunoko Productions'],"['Adventure', 'Comedy', 'Drama']", TV,1989,6.58
4728,Mahou no Tenshi Creamy Mami: Eien no Once More,1,['Studio Pierrot'],"['Comedy', 'Fantasy', 'Magic', 'Romance', 'Shoujo']", OVA,1984,6.58
4729,I'll/CKBC,2,"['Aniplex', 'Media Blasters', 'M.S.C']","['Action', 'School', 'Shounen', 'Sports']", OVA,2002,6.58
4730,Maetel Legend,2,"['Vega Entertainment', 'Central Park Media']","['Drama', 'Sci-Fi', 'Space']", OVA,2000,6.58
4731,Kite Liberator,1,"['Arms', 'Lantis', 'Media Blasters', 'Happinet Pictures']","['Action', 'Drama', 'Sci-Fi']", OVA,2008,6.58
4732,Magikano,13,"['ADV Films', 'FUNimation Entertainment', 'Lantis', 'Tokyo Kids']","['Comedy', 'Fantasy', 'Harem', 'Magic', 'Romance', 'Shounen']", TV,2006,6.58
4733,Pokemon: Pikachu no Obake Carnival,1,['Oriental Light and Magic'],"['Adventure', 'Comedy', 'Fantasy', 'Kids']", Special,2005,6.58
4734,Mushrambo (OVA),2,['Toei Animation'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']", OVA,2008,6.58
4735,Mori no Youki na Kobito-tachi: Belfy to Lillibit,26,['Tatsunoko Productions'],"['Adventure', 'Comedy', 'Fantasy']", TV,1980,6.58
4736,Ningyohime Marina no Bouken,26,"['Fuji TV', 'Telescreen BV']","['Drama', 'Fantasy', 'Kids', 'Romance']", TV,1991,6.58
4737,Peut-etre Toi,1,"['Production I.G', 'Geneon Universal Entertainment']",['Music'], Music,2006,6.58
4738,Ninja Slayer From Animation,26,"['Starchild Records', 'FUNimation Entertainment', 'Trigger', 'Grooove']",['Action'], ONA,2015,6.59
4739,Oneechan ga Kita,12,"['Takeshobo', 'C2C']","['Comedy', 'Slice of Life']", TV,2014,6.58
4740,Mizuiro (2003),2,['Oriental Light and Magic'],"['Drama', 'Romance', 'Supernatural']", OVA,2003,6.58
4741,Time Bokan Series: Yattodetaman,52,['Tatsunoko Productions'],"['Action', 'Adventure', 'Comedy', 'Fantasy']", TV,1981,6.58
4742,Tsuki no Sango,1,['ufotable'],['Drama'], Movie,2010,6.58
4743,SMAnime,3,['add some'],"['Action', 'Seinen']", OVA,2000,6.58
4744,Sword Art Online: Sword Art Offline,9,"['Aniplex', 'Aniplex of America', 'I was a Ballerina']",['Comedy'], Special,2012,6.58
4745,Shirogane no Ishi: Argevollen,24,"['Xebec', 'Sentai Filmworks', 'Warner Bros.', 'The Klock Worx', 'Bushiroad Inc.', 'Showgate']","['Action', 'Mecha']", TV,2014,6.58
4746,Saki Biyori Animation,1,['Square Enix'],"['Comedy', 'School', 'Seinen', 'Slice of Life']", OVA,2015,6.58
4747,TO,2,"['FUNimation Entertainment', 'Oxybot']","['Action', 'Sci-Fi']", OVA,2009,6.58
4748,Wanpaku Ouji no Orochi Taiji,1,['Toei Animation'],['Adventure'], Movie,1963,6.58
4749,Yozakura Quartet: Yoza-Quar!,6,['Tatsunoko Productions'],['Comedy'], Special,2013,6.57
4750,Doraemon: It's Summer!,1,['Asatsu DK'],"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Shounen']", Special,1986,6.57
4751,Code Geass: Nunnally in Wonderland,1,['Sunrise'],"['Comedy', 'Fantasy', 'Parody']", OVA,2012,6.57
4752,Fastening Days,1,['Studio Colorido'],"['Kids', 'Magic']", ONA,2014,6.57
4753,Beast Wars Second Chou Seimeitai Transformers,43,['Production Reed'],"['Action', 'Mecha', 'Sci-Fi']", TV,1998,6.57
4754,Fireball Special,1,['Jinnis Animation Studios'],"['Comedy', 'Sci-Fi']", Special,2009,6.57
4755,Coppelion,13,"['Starchild Records', 'Viz Media', 'GoHands']","['Action', 'Sci-Fi', 'Seinen']", TV,2013,6.57
4756,Water Brain,1,['add some'],"['Dementia', 'Fantasy', 'Sci-Fi']", Special,2009,6.58
4757,Kuttsukiboshi,2,['Primastea'],"['Drama', 'Romance', 'Shoujo Ai', 'Supernatural']", OVA,2010,6.57
4758,Juusenshi Gulkeeva,26,"['Sunrise', 'TV Tokyo Music']","['Action', 'Fantasy', 'Mecha', 'Super Power']", TV,1995,6.57
4759,Human Crossing,13,['A.C.G.T.'],"['Drama', 'Slice of Life', 'Sports']", TV,2003,6.57
4760,Kyoushoku Soukou Guyver,1,"['Movic', 'Production Reed']","['Action', 'Horror', 'Sci-Fi', 'Super Power']", OVA,1986,6.57
4761,Ginyuu Mokushiroku Meine Liebe,13,"['Bee Train', 'Rondo Robe']","['Fantasy', 'Shoujo']", TV,2004,6.57
4762,Hana yori Dango (Movie),1,['Discotek'],"['Drama', 'Romance', 'Shoujo']", Movie,1997,6.57
4763,Girls und Panzer: Shoukai Shimasu!,2,"['Actas', 'Lantis', 'Movic', 'Sentai Filmworks']","['Military', 'School']", Special,2012,6.57
4764,Gakkatsu! 2nd Season,25,"['NHK', 'Fanworks']","['Comedy', 'School']", TV,2013,6.57
4765,Mahou no Angel Sweet Mint,47,"['Production Reed', 'Youmex']","['Magic', 'Shoujo']", TV,1990,6.57
4766,Oni,1,['add some'],"['Demons', 'Historical', 'Supernatural']", Movie,1972,6.57
4767,Midori: Shoujo Tsubaki,1,['add some'],"['Drama', 'Historical', 'Horror']", Movie,1992,6.57
4768,Pokemon XY: New Year's Eve 2014 Super Mega Special,1,"['TV Tokyo', 'Oriental Light and Magic']","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']", Special,2014,6.57
